gene_name	enhancer_class	log2FC	padj
Unc13c	Stable	0.056634	0.85819
Unc13c	Stable	0.056634	0.85819
Unc13c	Stable	0.056634	0.85819
Unc13d	Activity_Gain	-0.414411	0.152357
Unc13d	Stable	-0.414411	0.152357
Unc13d	Stable	-0.414411	0.152357
Unc5a	Activity_Lost	-0.112307	0.652102
Unc5a	Activity_Lost	-0.112307	0.652102
Unc5b	Stable	0.331258	1.3e-05
Unc5b	Activity_Gain	0.331258	1.3e-05
Unc5b	Activity_Gain	0.331258	1.3e-05
Unc5b	Activity_Gain	0.331258	1.3e-05
Unc5b	Activity_Gain	0.331258	1.3e-05
Unc5c	K119ub_Only	-0.81904	6e-06
Unc5c	Activity_Lost	-0.81904	6e-06
Unc5c	Stable	-0.81904	6e-06
Unc5c	Activity_Lost	-0.81904	6e-06
Unc5c	Activity_Lost	-0.81904	6e-06
Unc5c	Activity_Lost	-0.81904	6e-06
Unc5c	Activity_Lost	-0.81904	6e-06
Unc5c	Activity_Lost	-0.81904	6e-06
Unc5c	Stable	-0.81904	6e-06
Unc5c	Activity_Lost	-0.81904	6e-06
Unc5c	Activity_Lost	-0.81904	6e-06
Unc79	Activity_Gain	0.165668	0.307638
Unc79	Activity_Gain	0.165668	0.307638
Uncx	Stable	0.163686	0.6962
Uncx	Stable	0.163686	0.6962
Uncx	Stable	0.163686	0.6962
Uncx	Stable	0.163686	0.6962
Unk	Stable	-0.191466	0.315458
Unk	Stable	-0.191466	0.315458
Unk	Stable	-0.191466	0.315458
Unk	Stable	-0.191466	0.315458
Unkl	Stable	0.197114	0.154531
Unkl	Stable	0.197114	0.154531
Unkl	Stable	0.197114	0.154531
Upf2	Stable	0.037724	0.863814
Upf3a	Stable	-0.124158	0.64989
Upf3a	Stable	-0.124158	0.64989
Upf3a	Stable	-0.124158	0.64989
Uqcc1	Stable	0.084295	0.552495
Uqcc1	Stable	0.084295	0.552495
Uqcc1	Stable	0.084295	0.552495
Uqcc1	Stable	0.084295	0.552495
Uqcc1	Stable	0.084295	0.552495
Uqcc1	Stable	0.084295	0.552495
Uqcc2	Stable	0.080091	0.786273
Uqcc2	Stable	0.080091	0.786273
Uqcc2	Stable	0.080091	0.786273
Uqcc2	Stable	0.080091	0.786273
Uqcc2	Stable	0.080091	0.786273
Uqcc2	Stable	0.080091	0.786273
Uqcrc1	Stable	0.091989	0.675131
Uqcrc1	Stable	0.091989	0.675131
Uqcrc1	Stable	0.091989	0.675131
Uqcrc1	Stable	0.091989	0.675131
Uqcrc2	Stable	0.059704	0.828759
Uqcrc2	Stable	0.059704	0.828759
Uqcrc2	Stable	0.059704	0.828759
Uqcrc2	Stable	0.059704	0.828759
Uqcrfs1	Activity_Gain	0.155146	0.47194
Uqcrfs1	Stable	0.155146	0.47194
Uqcrfs1	Activity_Gain	0.155146	0.47194
Uqcrfs1	K119ub_Only	0.155146	0.47194
Uqcrfs1	K119ub_Only	0.155146	0.47194
Uqcrfs1	Activity_Lost	0.155146	0.47194
Uqcrfs1	Stable	0.155146	0.47194
Uqcrfs1	Stable	0.155146	0.47194
Uqcrfs1	K119ub_Only	0.155146	0.47194
Uqcrfs1	Stable	0.155146	0.47194
Uqcrfs1	Activity_Lost	0.155146	0.47194
Uqcrfs1	Stable	0.155146	0.47194
Uqcrfs1	Stable	0.155146	0.47194
Uqcrfs1	Stable	0.155146	0.47194
Uqcrh	Stable	0.133357	0.483235
Uqcrq	Stable	0.112696	0.777639
Urb1	Stable	-0.538103	9e-06
Urb1	Stable	-0.538103	9e-06
Urm1	Stable	-0.012922	0.977941
Urod	Stable	-0.237244	0.25118
Urod	Stable	-0.237244	0.25118
Urod	Stable	-0.237244	0.25118
Urod	Stable	-0.237244	0.25118
Use1	Stable	0.173097	0.518591
Use1	Stable	0.173097	0.518591
Use1	Stable	0.173097	0.518591
Use1	Activity_Lost	0.173097	0.518591
Usf1	Stable	0.002699	0.996191
Usf2	Stable	0.047152	0.898545
Usf2	Stable	0.047152	0.898545
Usf2	Stable	0.047152	0.898545
Usf2	Stable	0.047152	0.898545
Usf2	Stable	0.047152	0.898545
Usf2	Stable	0.047152	0.898545
Usf2	Stable	0.047152	0.898545
Usf2	Stable	0.047152	0.898545
Usf3	Activity_Lost	0.127592	0.344019
Usf3	Stable	0.127592	0.344019
Uso1	Stable	-0.117679	0.28181
Uso1	Stable	-0.117679	0.28181
Uso1	Stable	-0.117679	0.28181
Usp1	Activity_Lost	0.044972	0.877986
Usp1	Activity_Lost	0.044972	0.877986
Usp1	Activity_Lost	0.044972	0.877986
Usp1	Stable	0.044972	0.877986
Usp12	Stable	-0.038433	0.876361
Usp12	Stable	-0.038433	0.876361
Usp12	Stable	-0.038433	0.876361
Usp13	Stable	0.759015	0
Usp15	Stable	0.0147	0.961934
Usp15	Stable	0.0147	0.961934
Usp16	Stable	0.074818	0.611151
Usp22	Stable	0.105265	0.579725
Usp22	Stable	0.105265	0.579725
Usp22	Activity_Lost	0.105265	0.579725
Usp22	Stable	0.105265	0.579725
Usp22	Stable	0.105265	0.579725
Usp24	Stable	-0.093616	0.424885
Usp28	Stable	-0.418069	0.005071
Usp28	Stable	-0.418069	0.005071
Usp28	Stable	-0.418069	0.005071
Usp34	Stable	0.141078	0.3183
Usp35	Stable	-0.509362	0.000305
Usp35	Stable	-0.509362	0.000305
Usp36	Stable	0.145088	0.329834
Usp38	Activity_Lost	0.044714	0.814918
Usp38	Stable	0.044714	0.814918
Usp38	Stable	0.044714	0.814918
Usp38	Stable	0.044714	0.814918
Usp38	Stable	0.044714	0.814918
Usp38	Stable	0.044714	0.814918
Usp38	Stable	0.044714	0.814918
Usp38	Activity_Lost	0.044714	0.814918
Usp39	Stable	-0.05465	0.834194
Usp4	Stable	0.090891	0.525481
Usp4	Stable	0.090891	0.525481
Usp42	Stable	0.116777	0.325514
Usp42	Stable	0.116777	0.325514
Usp46	Stable	-0.23234	4.4e-05
Usp46	Activity_Lost	-0.23234	4.4e-05
Usp46	K119ub_Only	-0.23234	4.4e-05
Usp46	K119ub_Only	-0.23234	4.4e-05
Usp46	Activity_Lost	-0.23234	4.4e-05
Usp46	Stable	-0.23234	4.4e-05
Usp46	K119ub_Only	-0.23234	4.4e-05
Usp46	Activity_Lost	-0.23234	4.4e-05
Usp48	Stable	-0.004818	0.982388
Usp48	Stable	-0.004818	0.982388
Usp50	Stable	0.102326	0.861466
Usp50	Stable	0.102326	0.861466
Usp51	Stable	-0.387888	0.459841
Usp51	Stable	-0.387888	0.459841
Usp51	Stable	-0.387888	0.459841
Usp53	Stable	-0.115983	0.407791
Usp53	Stable	-0.115983	0.407791
Usp53	Stable	-0.115983	0.407791
Usp53	Stable	-0.115983	0.407791
Usp6nl	Activity_Lost	-0.273472	0.006529
Usp6nl	Stable	-0.273472	0.006529
Usp6nl	Activity_Lost	-0.273472	0.006529
Usp6nl	Stable	-0.273472	0.006529
Usp6nl	K119ub_Only	-0.273472	0.006529
Usp9x	Activity_Lost	0.033194	0.898545
Ust	Stable	-0.006047	0.98749
Ust	Stable	-0.006047	0.98749
Ust	Stable	-0.006047	0.98749
Ust	Stable	-0.006047	0.98749
Ust	Stable	-0.006047	0.98749
Ust	Stable	-0.006047	0.98749
Ust	Stable	-0.006047	0.98749
Ust	Stable	-0.006047	0.98749
Ust	Activity_Lost	-0.006047	0.98749
Ust	Activity_Lost	-0.006047	0.98749
Utp11	Stable	0.049237	0.886273
Utp11	Activity_Gain	0.049237	0.886273
Utp11	Stable	0.049237	0.886273
Utp14a	Stable	-0.061777	0.85738
Utp14a	Stable	-0.061777	0.85738
Utp14a	Stable	-0.061777	0.85738
Utp14a	Stable	-0.061777	0.85738
Utp15	Stable	0.18113	0.234448
Utp15	Stable	0.18113	0.234448
Utp15	Stable	0.18113	0.234448
Utp15	Stable	0.18113	0.234448
Utp15	Stable	0.18113	0.234448
Utp15	Activity_Lost	0.18113	0.234448
Utp15	Stable	0.18113	0.234448
Utp15	Stable	0.18113	0.234448
Utp15	K119ub_Only	0.18113	0.234448
Utp15	Stable	0.18113	0.234448
Utp18	Stable	0.026995	0.930672
Utp20	Stable	-0.009571	0.967556
Utp20	Stable	-0.009571	0.967556
Utp23	Stable	-0.154942	0.782803
Utp23	Stable	-0.154942	0.782803
Utp25	Stable	6.9e-05	0.99971
Utp3	Stable	0.251077	0.472386
Utp3	Activity_Gain	0.251077	0.472386
Utrn	Stable	-0.745453	0
Utrn	Activity_Lost	-0.745453	0
Utrn	Activity_Lost	-0.745453	0
Uvrag	Stable	-0.067137	0.686117
Uvssa	Stable	0.149949	0.403295
Uvssa	Stable	0.149949	0.403295
Uvssa	Stable	0.149949	0.403295
Uvssa	Stable	0.149949	0.403295
Uxs1	Stable	-0.169829	0.119984
Vac14	Activity_Lost	-0.228977	0.013866
Vac14	Stable	-0.228977	0.013866
Vac14	Activity_Lost	-0.228977	0.013866
Vac14	Activity_Lost	-0.228977	0.013866
Vac14	Stable	-0.228977	0.013866
Vamp2	Stable	-0.029874	0.941185
Vamp2	Stable	-0.029874	0.941185
Vamp2	Stable	-0.029874	0.941185
Vamp2	Stable	-0.029874	0.941185
Vamp2	Stable	-0.029874	0.941185
Vamp2	Stable	-0.029874	0.941185
Vamp2	Stable	-0.029874	0.941185
Vamp2	Stable	-0.029874	0.941185
Vamp2	Stable	-0.029874	0.941185
Vamp2	Stable	-0.029874	0.941185
Vamp2	Stable	-0.029874	0.941185
Vamp2	Stable	-0.029874	0.941185
Vamp2	Stable	-0.029874	0.941185
Vamp4	Stable	-0.009749	0.974258
Vangl1	Stable	0.308861	0.108951
Vapa	Stable	-0.050806	0.796708
Vapa	Stable	-0.050806	0.796708
Vapa	Stable	-0.050806	0.796708
Vapa	Stable	-0.050806	0.796708
Vapa	Stable	-0.050806	0.796708
Vapa	Stable	-0.050806	0.796708
Vapa	Activity_Gain	-0.050806	0.796708
Vapa	Stable	-0.050806	0.796708
Vapa	Stable	-0.050806	0.796708
Vapa	Activity_Lost	-0.050806	0.796708
Vapa	Stable	-0.050806	0.796708
Vapa	Stable	-0.050806	0.796708
Vapa	Stable	-0.050806	0.796708
Vapa	Activity_Lost	-0.050806	0.796708
Vapa	Stable	-0.050806	0.796708
Vapa	Stable	-0.050806	0.796708
Vars2	Stable	0.053298	0.941296
Vars2	Stable	0.053298	0.941296
Vars2	Stable	0.053298	0.941296
Vash1	Stable	-0.030236	0.903355
Vat1l	Stable	-0.194035	0.226382
Vat1l	Stable	-0.194035	0.226382
Vat1l	Stable	-0.194035	0.226382
Vat1l	Stable	-0.194035	0.226382
Vav1	Stable	0.641289	0.275116
Vav1	K119ub_Only	0.641289	0.275116
Vav1	Stable	0.641289	0.275116
Vav1	Stable	0.641289	0.275116
Vav2	Stable	0.279525	0.21749
Vav2	Stable	0.279525	0.21749
Vav2	Stable	0.279525	0.21749
Vav2	Stable	0.279525	0.21749
Vav2	Stable	0.279525	0.21749
Vav2	Stable	0.279525	0.21749
Vav2	Stable	0.279525	0.21749
Vav2	Stable	0.279525	0.21749
Vav2	Stable	0.279525	0.21749
Vbp1	Stable	0.164655	0.281387
Vbp1	Stable	0.164655	0.281387
Vcan	Stable	-0.000225	0.999193
Vcp	Stable	-0.003894	0.993696
Vcp	Activity_Gain	-0.003894	0.993696
Vcp	Stable	-0.003894	0.993696
Vcp	Stable	-0.003894	0.993696
Vcp	Stable	-0.003894	0.993696
Vcp	Activity_Lost	-0.003894	0.993696
Vcp	Stable	-0.003894	0.993696
Vcpip1	K119ub_Only	0.199629	0.064322
Vcpip1	Stable	0.199629	0.064322
Vcpip1	Stable	0.199629	0.064322
Vcpip1	Stable	0.199629	0.064322
Vcpip1	Stable	0.199629	0.064322
Vdac1	K119ub_Only	0.011822	0.963714
Vdac1	Stable	0.011822	0.963714
Vdac1	Stable	0.011822	0.963714
Vdac1	K119ub_Only	0.011822	0.963714
Vdac1	Stable	0.011822	0.963714
Vdac1	Stable	0.011822	0.963714
Vdac3	Stable	0.100933	0.580514
Vdac3	Stable	0.100933	0.580514
Vegfa	Stable	0.334659	0.003337
Vegfa	Stable	0.334659	0.003337
Vegfa	Stable	0.334659	0.003337
Vegfa	Stable	0.334659	0.003337
Vegfa	Stable	0.334659	0.003337
Vegfa	Stable	0.334659	0.003337
Vegfa	Stable	0.334659	0.003337
Vegfa	Stable	0.334659	0.003337
Vegfa	Stable	0.334659	0.003337
Vegfa	Stable	0.334659	0.003337
Vegfa	Stable	0.334659	0.003337
Vegfa	Stable	0.334659	0.003337
Vegfa	Stable	0.334659	0.003337
Vezt	Stable	-0.048594	0.648708
Vezt	Stable	-0.048594	0.648708
Vezt	Stable	-0.048594	0.648708
Vezt	Stable	-0.048594	0.648708
Vezt	Stable	-0.048594	0.648708
Vezt	Stable	-0.048594	0.648708
Vezt	Stable	-0.048594	0.648708
Vgf	Stable	0.315526	0.439229
Vgf	Stable	0.315526	0.439229
Vgf	Stable	0.315526	0.439229
Vgll4	Stable	-0.095926	0.675093
Vgll4	Stable	-0.095926	0.675093
Vill	Stable	1.61853	0.080884
Vill	Stable	1.61853	0.080884
Vipas39	Stable	0.13854	0.393049
Vipr2	Activity_Lost	-1.072006	0.000988
Vipr2	K119ub_Only	-1.072006	0.000988
Vipr2	Stable	-1.072006	0.000988
Vipr2	Stable	-1.072006	0.000988
Virma	Stable	0.013253	0.959269
Virma	Stable	0.013253	0.959269
Virma	K119ub_Only	0.013253	0.959269
Virma	Stable	0.013253	0.959269
Virma	Stable	0.013253	0.959269
Virma	Stable	0.013253	0.959269
Virma	Stable	0.013253	0.959269
Virma	K119ub_Only	0.013253	0.959269
Virma	Stable	0.013253	0.959269
Vldlr	Stable	-0.359779	0
Vldlr	Activity_Lost	-0.359779	0
Vldlr	Activity_Lost	-0.359779	0
Vldlr	Activity_Lost	-0.359779	0
Vldlr	Stable	-0.359779	0
Vldlr	Stable	-0.359779	0
Vldlr	Stable	-0.359779	0
Vma21	Stable	0.179953	0.266077
Vmp1	Stable	0.034799	0.837751
Vmp1	Stable	0.034799	0.837751
Vopp1	Stable	0.128114	0.418816
Vopp1	Stable	0.128114	0.418816
Vps13a	Stable	-0.014057	0.974258
Vps13a	Stable	-0.014057	0.974258
Vps13a	Stable	-0.014057	0.974258
Vps13a	Stable	-0.014057	0.974258
Vps13a	Stable	-0.014057	0.974258
Vps13a	Activity_Lost	-0.014057	0.974258
Vps13b	K119ub_Only	0.031659	0.888274
Vps13b	Stable	0.031659	0.888274
Vps13b	Stable	0.031659	0.888274
Vps16	Stable	-0.112859	0.512661
Vps16	Stable	-0.112859	0.512661
Vps16	Stable	-0.112859	0.512661
Vps18	Stable	0.014576	0.970673
Vps18	Stable	0.014576	0.970673
Vps18	Stable	0.014576	0.970673
Vps26c	Activity_Gain	0.011184	0.987885
Vps26c	Stable	0.011184	0.987885
Vps26c	Stable	0.011184	0.987885
Vps26c	Stable	0.011184	0.987885
Vps26c	Stable	0.011184	0.987885
Vps35l	Stable	-0.007244	0.976195
Vps36	Stable	0.01384	0.969456
Vps37a	Activity_Lost	0.044004	0.898546
Vps37a	Stable	0.044004	0.898546
Vps37a	Stable	0.044004	0.898546
Vps37a	Stable	0.044004	0.898546
Vps37b	Stable	0.294523	0.000143
Vps37b	Stable	0.294523	0.000143
Vps37d	Stable	-0.109751	0.847895
Vps37d	Activity_Lost	-0.109751	0.847895
Vps45	Stable	-0.017113	0.946959
Vps45	Stable	-0.017113	0.946959
Vps45	Stable	-0.017113	0.946959
Vps45	Stable	-0.017113	0.946959
Vps45	Stable	-0.017113	0.946959
Vps4b	Stable	0.044561	0.782094
Vps53	Stable	-0.002175	0.995428
Vps54	Stable	-0.05137	0.788747
Vps54	Stable	-0.05137	0.788747
Vps54	Stable	-0.05137	0.788747
Vps8	Activity_Lost	-0.06069	0.754247
Vps8	Activity_Lost	-0.06069	0.754247
Vrk1	Activity_Gain	0.005737	0.987885
Vrk1	Stable	0.005737	0.987885
Vrk1	Stable	0.005737	0.987885
Vrk1	Activity_Lost	0.005737	0.987885
Vrk1	Activity_Gain	0.005737	0.987885
Vrk1	Stable	0.005737	0.987885
Vrk3	Stable	-0.047087	0.879998
Vsig8	K119ub_Only	0.563951	0.787124
Vsig8	Stable	0.563951	0.787124
Vsig8	Stable	0.563951	0.787124
Vsnl1	Stable	0.15541	0.630218
Vsnl1	Stable	0.15541	0.630218
Vsnl1	Stable	0.15541	0.630218
Vsnl1	Stable	0.15541	0.630218
Vstm2a	Stable	-0.124385	0.698369
Vstm2a	Stable	-0.124385	0.698369
Vstm2a	Stable	-0.124385	0.698369
Vta1	K119ub_Only	-0.034596	0.892004
Vta1	Stable	-0.034596	0.892004
Vti1b	Stable	0.162609	0.301429
Vti1b	Stable	0.162609	0.301429
Vti1b	Stable	0.162609	0.301429
Vwa8	Stable	-0.031434	0.872146
Wac	Activity_Lost	-0.031025	0.896972
Wac	Activity_Lost	-0.031025	0.896972
Wac	Stable	-0.031025	0.896972
Wac	Stable	-0.031025	0.896972
Washc2	Stable	0.050578	0.84574
Washc3	Stable	0.097666	0.662097
Washc4	Stable	0.197235	0.029485
Washc4	Activity_Gain	0.197235	0.029485
Washc4	Stable	0.197235	0.029485
Washc4	Stable	0.197235	0.029485
Washc4	Stable	0.197235	0.029485
Washc5	Stable	-0.106881	0.526681
Washc5	Stable	-0.106881	0.526681
Wasl	Stable	-0.012204	0.96062
Wasl	Stable	-0.012204	0.96062
Wbp1	K119ub_Only	0.010359	0.988023
Wbp1l	Activity_Gain	0.115809	0.417655
Wbp1l	Activity_Gain	0.115809	0.417655
Wbp2	Stable	-0.039324	0.930849
Wbp2	Stable	-0.039324	0.930849
Wbp2	Stable	-0.039324	0.930849
Wbp2	Stable	-0.039324	0.930849
Wdfy2	Stable	-0.308973	5e-05
Wdfy2	K119ub_Only	-0.308973	5e-05
Wdfy2	Stable	-0.308973	5e-05
Wdfy2	Activity_Lost	-0.308973	5e-05
Wdfy2	Stable	-0.308973	5e-05
Wdfy3	Stable	0.1583	0.049826
Wdfy3	Stable	0.1583	0.049826
Wdfy3	Stable	0.1583	0.049826
Wdfy3	Activity_Lost	0.1583	0.049826
Wdfy3	Activity_Gain	0.1583	0.049826
Wdfy3	Stable	0.1583	0.049826
Wdfy3	Stable	0.1583	0.049826
Wdfy3	Stable	0.1583	0.049826
Wdfy3	K119ub_Only	0.1583	0.049826
Wdfy3	Activity_Gain	0.1583	0.049826
Wdfy3	Stable	0.1583	0.049826
Wdhd1	Stable	-0.048328	0.866556
Wdhd1	Stable	-0.048328	0.866556
Wdhd1	Stable	-0.048328	0.866556
Wdhd1	Stable	-0.048328	0.866556
Wdhd1	Stable	-0.048328	0.866556
Wdhd1	Stable	-0.048328	0.866556
Wdpcp	Stable	-0.319841	0.031955
Wdpcp	Stable	-0.319841	0.031955
Wdpcp	Stable	-0.319841	0.031955
Wdpcp	Stable	-0.319841	0.031955
Wdpcp	Stable	-0.319841	0.031955
Wdpcp	K119ub_Only	-0.319841	0.031955
Wdpcp	Stable	-0.319841	0.031955
Wdpcp	Stable	-0.319841	0.031955
Wdpcp	Stable	-0.319841	0.031955
Wdpcp	Stable	-0.319841	0.031955
Wdpcp	Stable	-0.319841	0.031955
Wdpcp	Stable	-0.319841	0.031955
Wdpcp	Stable	-0.319841	0.031955
Wdr1	Activity_Lost	-0.228712	0.062109
Wdr1	Activity_Lost	-0.228712	0.062109
Wdr1	Activity_Lost	-0.228712	0.062109
Wdr1	Stable	-0.228712	0.062109
Wdr13	Stable	-0.010714	0.978878
Wdr18	Stable	-0.360701	0.053584
Wdr18	Activity_Lost	-0.360701	0.053584
Wdr18	Stable	-0.360701	0.053584
Wdr20	Stable	-0.044258	0.778167
Wdr20	Stable	-0.044258	0.778167
Wdr20	Stable	-0.044258	0.778167
Wdr20	Stable	-0.044258	0.778167
Wdr20	Stable	-0.044258	0.778167
Wdr20	Stable	-0.044258	0.778167
Wdr25	Stable	-0.164404	0.494837
Wdr31	Stable	-1.176876	0.000636
Wdr37	Stable	0.189548	0.010412
Wdr37	Stable	0.189548	0.010412
Wdr37	Stable	0.189548	0.010412
Wdr37	Stable	0.189548	0.010412
Wdr37	Stable	0.189548	0.010412
Wdr37	Stable	0.189548	0.010412
Wdr37	Stable	0.189548	0.010412
Wdr38	K119ub_Only	-0.121196	0.945551
Wdr38	Stable	-0.121196	0.945551
Wdr4	Stable	-0.058257	0.880946
Wdr4	Stable	-0.058257	0.880946
Wdr4	Stable	-0.058257	0.880946
Wdr4	Stable	-0.058257	0.880946
Wdr4	Stable	-0.058257	0.880946
Wdr4	Stable	-0.058257	0.880946
Wdr41	Stable	-0.134076	0.450171
Wdr41	Stable	-0.134076	0.450171
Wdr41	Stable	-0.134076	0.450171
Wdr45b	Stable	-0.059392	0.789883
Wdr48	Stable	0.239413	0.53188
Wdr5	Stable	0.010102	0.979147
Wdr5	Stable	0.010102	0.979147
Wdr54	Stable	-0.242092	0.406098
Wdr54	Stable	-0.242092	0.406098
Wdr54	Stable	-0.242092	0.406098
Wdr54	Stable	-0.242092	0.406098
Wdr54	Stable	-0.242092	0.406098
Wdr54	Stable	-0.242092	0.406098
Wdr54	Activity_Lost	-0.242092	0.406098
Wdr54	Activity_Lost	-0.242092	0.406098
Wdr55	Activity_Gain	0.068621	0.917702
Wdr59	Stable	-0.213711	0.047646
Wdr5b	Stable	-0.020581	0.978498
Wdr5b	Stable	-0.020581	0.978498
Wdr5b	Stable	-0.020581	0.978498
Wdr6	Stable	0.217695	0.418816
Wdr7	Stable	0.025595	0.921441
Wdr70	Activity_Gain	0.123822	0.386712
Wdr70	Stable	0.123822	0.386712
Wdr70	Stable	0.123822	0.386712
Wdr73	Stable	-0.100743	0.836994
Wdr75	Stable	0.052183	0.804725
Wdr75	Stable	0.052183	0.804725
Wdr75	Stable	0.052183	0.804725
Wdr75	Stable	0.052183	0.804725
Wdr81	Stable	-0.146713	0.606194
Wdr81	Stable	-0.146713	0.606194
Wdr81	Stable	-0.146713	0.606194
Wdr81	Stable	-0.146713	0.606194
Wdr81	Stable	-0.146713	0.606194
Wdr81	Stable	-0.146713	0.606194
Wdr81	Stable	-0.146713	0.606194
Wdr81	Activity_Lost	-0.146713	0.606194
Wdr81	Stable	-0.146713	0.606194
Wdr83os	Stable	-0.179848	0.715705
Wdr83os	Stable	-0.179848	0.715705
Wdr89	Stable	-0.089082	0.830163
Wdr89	Stable	-0.089082	0.830163
Wdr89	Stable	-0.089082	0.830163
Wdr91	Stable	-0.237002	0.196053
Wdr91	Stable	-0.237002	0.196053
Wdr91	Stable	-0.237002	0.196053
Wdr95	Stable	0.336952	0.863646
Wdsub1	K119ub_Only	0.214178	0.436826
Wdsub1	Stable	0.214178	0.436826
Wfdc3	Stable	-1.203468	0.198029
Wfdc3	Stable	-1.203468	0.198029
Wfikkn2	Activity_Lost	0.895801	0.464466
Wfikkn2	Stable	0.895801	0.464466
Wfikkn2	Stable	0.895801	0.464466
Wfikkn2	Stable	0.895801	0.464466
Whrn	Stable	0.013166	0.977028
Wif1	Stable	0.232526	0.869073
Wif1	Stable	0.232526	0.869073
Wipf3	Activity_Lost	-1.227135	0
Wipf3	Activity_Lost	-1.227135	0
Wipf3	Activity_Lost	-1.227135	0
Wipf3	Activity_Lost	-1.227135	0
Wipi1	Stable	-0.562705	4e-06
Wipi1	Stable	-0.562705	4e-06
Wipi1	Stable	-0.562705	4e-06
Wipi1	Stable	-0.562705	4e-06
Wipi1	Stable	-0.562705	4e-06
Wiz	Stable	-0.054863	0.717284
Wnk1	Stable	0.04401	0.749308
Wnk1	Stable	0.04401	0.749308
Wnt11	Stable	0.346565	0.804552
Wnt11	Stable	0.346565	0.804552
Wnt11	Stable	0.346565	0.804552
Wnt11	Activity_Gain	0.346565	0.804552
Wnt11	Stable	0.346565	0.804552
Wnt11	Stable	0.346565	0.804552
Wnt11	Activity_Gain	0.346565	0.804552
Wnt11	Stable	0.346565	0.804552
Wnt11	Stable	0.346565	0.804552
Wnt11	Stable	0.346565	0.804552
Wnt2b	Stable	0.105994	0.660051
Wnt3	Stable	-0.127166	0.740486
Wnt4	Stable	-0.327513	0.515724
Wnt5a	Stable	0.060343	0.942907
Wnt5a	Stable	0.060343	0.942907
Wnt5a	Stable	0.060343	0.942907
Wnt5a	Stable	0.060343	0.942907
Wnt7a	Stable	0.153151	0.386364
Wnt7a	Stable	0.153151	0.386364
Wnt7a	Stable	0.153151	0.386364
Wnt7a	K119ub_Only	0.153151	0.386364
Wnt7a	Stable	0.153151	0.386364
Wnt7a	Stable	0.153151	0.386364
Wnt7a	Stable	0.153151	0.386364
Wnt7a	Stable	0.153151	0.386364
Wnt7a	Stable	0.153151	0.386364
Wnt7a	Stable	0.153151	0.386364
Wnt7a	K119ub_Only	0.153151	0.386364
Wnt7a	Activity_Lost	0.153151	0.386364
Wnt7a	Stable	0.153151	0.386364
Wnt7b	Stable	-0.089607	0.926788
Wrap53	Stable	-0.203157	0.357326
Wrap53	Stable	-0.203157	0.357326
Wrn	Activity_Gain	-0.153564	0.524994
Wrn	Stable	-0.153564	0.524994
Wrn	Stable	-0.153564	0.524994
Wrn	Stable	-0.153564	0.524994
Wrnip1	Stable	-0.017656	0.965514
Wrnip1	Stable	-0.017656	0.965514
Wrnip1	Stable	-0.017656	0.965514
Wrnip1	Stable	-0.017656	0.965514
Wrnip1	Stable	-0.017656	0.965514
Wrnip1	K119ub_Only	-0.017656	0.965514
Wrnip1	Stable	-0.017656	0.965514
Wrnip1	Stable	-0.017656	0.965514
Wscd1	Stable	-0.207613	0.063032
Wscd1	Stable	-0.207613	0.063032
Wscd1	Stable	-0.207613	0.063032
Wscd2	Stable	0.227072	0.065392
Wscd2	Stable	0.227072	0.065392
Wscd2	Stable	0.227072	0.065392
Wscd2	Stable	0.227072	0.065392
Wscd2	Stable	0.227072	0.065392
Wscd2	Stable	0.227072	0.065392
Wscd2	Stable	0.227072	0.065392
Wscd2	Stable	0.227072	0.065392
Wwc1	Activity_Lost	1.00892	0
Wwc1	Stable	1.00892	0
Wwc1	Stable	1.00892	0
Wwox	Stable	-0.83449	0
Wwp1	Stable	0.068892	0.763657
Wwp1	Stable	0.068892	0.763657
Wwp1	K119ub_Only	0.068892	0.763657
Wwp1	Stable	0.068892	0.763657
Wwp1	Stable	0.068892	0.763657
Wwp1	Stable	0.068892	0.763657
Wwp1	Stable	0.068892	0.763657
Wwp1	Stable	0.068892	0.763657
Wwp1	Stable	0.068892	0.763657
Wwp1	Stable	0.068892	0.763657
Wwp1	Stable	0.068892	0.763657
Wwp1	Stable	0.068892	0.763657
Wwp1	Stable	0.068892	0.763657
Wwp1	K119ub_Only	0.068892	0.763657
Wwp1	Stable	0.068892	0.763657
Wwp1	Activity_Lost	0.068892	0.763657
Wwp2	Stable	0.174989	0.122498
Wwp2	Stable	0.174989	0.122498
Xab2	Activity_Lost	0.178281	0.417263
Xab2	Stable	0.178281	0.417263
Xab2	Stable	0.178281	0.417263
Xab2	Stable	0.178281	0.417263
Xbp1	Stable	0.136678	0.589989
Xbp1	Stable	0.136678	0.589989
Xiap	Stable	0.189064	0.162993
Xiap	Stable	0.189064	0.162993
Xk	Stable	-0.597097	0
Xk	Activity_Lost	-0.597097	0
Xk	Activity_Lost	-0.597097	0
Xkr4	Activity_Gain	0.573697	0.005226
Xkr6	Stable	0.088853	0.791449
Xkr7	Activity_Lost	-0.176032	0.104049
Xkr7	Activity_Lost	-0.176032	0.104049
Xkr7	Stable	-0.176032	0.104049
Xkr7	Stable	-0.176032	0.104049
Xpa	Activity_Lost	0.143238	0.317874
Xpa	Stable	0.143238	0.317874
Xpa	Activity_Lost	0.143238	0.317874
Xpa	Stable	0.143238	0.317874
Xpa	Stable	0.143238	0.317874
