condition,log_length,cluster
degron,12.959844447906553,6
degron,12.345834587905333,6
degron,12.948009990259552,6
degron,13.235692062711331,6
degron,13.444446876573442,6
degron,13.226723392728571,6
degron,12.706847933442663,6
degron,13.038981768465277,6
degron,13.329377546788654,6
degron,12.948009990259552,6
degron,12.542544882151386,6
degron,12.254862809699606,6
degron,13.500799813124575,6
degron,13.142166004700508,6
degron,13.102160670086809,6
degron,12.736700896592344,6
degron,12.994530005894443,6
degron,12.736700896592344,6
degron,13.9108207377686,6
degron,13.5985975564007,6
degron,13.500799813124575,6
degron,12.468436909997665,6
degron,12.971540487669746,6
degron,13.287877815881902,6
degron,13.270783382522602,6
degron,14.15910026235435,6
degron,12.736700896592344,6
degron,12.92391243868049,6
degron,11.982929094215963,6
degron,12.873902018105829,6
degron,12.948009990259552,6
degron,13.946538820370678,6
degron,13.955272500339433,6
degron,12.560244459250788,6
degron,12.959844447906553,6
degron,12.66032791780777,6
degron,12.676076274775909,6
degron,12.706847933442663,6
degron,12.89921982609012,6
degron,12.911642346088676,6
degron,12.560244459250788,6
degron,12.100712129872347,6
degron,12.92391243868049,6
degron,12.765688433465597,6
degron,12.429216196844383,6
degron,12.506177237980511,6
degron,12.254862809699606,6
degron,12.542544882151386,6
degron,12.89921982609012,6
degron,13.081541382884074,6
degron,13.122363377404328,6
degron,12.506177237980511,6
degron,13.102160670086809,6
degron,12.254862809699606,6
degron,12.254862809699606,6
degron,12.345834587905333,6
degron,13.77468856344402,6
degron,13.060487973686241,6
degron,13.071070083016778,6
degron,12.388394202324129,6
degron,12.628067055589549,6
degron,13.579788224443204,6
degron,13.560618308335483,6
degron,12.388394202324129,6
degron,14.122995257712235,6
degron,14.100689500197937,6
degron,13.617059619240436,6
degron,13.623138665316818,6
degron,13.493926933836812,6
degron,13.500799813124575,6
degron,13.102160670086809,6
degron,12.644327576461329,6
degron,12.254862809699606,6
degron,13.473020249017498,6
degron,13.458835614025542,6
degron,13.422467969854667,6
degron,12.487485104968359,6
degron,12.449018824140563,6
degron,14.22097566607244,6
degron,12.154779351142624,6
degron,13.253391639810733,6
degron,13.617059619240436,6
degron,13.369223455335854,6
degron,13.567049198665774,6
degron,12.706847933442663,6
degron,12.971540487669746,6
degron,12.959844447906553,6
degron,15.8644928921594,6
degron,12.301382825334498,6
degron,12.971540487669746,6
degron,12.779873068457553,6
degron,12.506177237980511,6
degron,13.795307850646754,6
degron,13.785051350479566,6
degron,13.017002861746503,6
degron,12.072541252905651,6
degron,12.043553716032399,6
degron,12.429216196844383,6
degron,14.795714615582082,6
degron,14.83975843134352,6
degron,15.01547534089267,6
degron,14.9817814951062,6
degron,13.199324418540456,6
degron,14.690979295318174,6
degron,17.22632818300342,6
degron,13.39239051461739,6
degron,13.190022025878143,6
degron,13.16158409055761,6
degron,13.253391639810733,6
degron,12.644327576461329,6
degron,12.706847933442663,6
degron,12.542544882151386,6
degron,14.04662227892766,6
degron,13.795307850646754,6
degron,14.0225247273486,6
degron,13.946538820370678,6
degron,13.287877815881902,6
degron,13.279367126213993,6
degron,12.429216196844383,6
degron,13.514405465180353,6
degron,13.005829561148378,6
degron,12.994530005894443,6
degron,12.388394202324129,6
degron,13.287877815881902,6
degron,13.854731271117556,6
degron,13.849911984681606,6
degron,13.235692062711331,6
degron,12.254862809699606,6
degron,13.199324418540456,6
degron,13.190022025878143,6
degron,12.154779351142624,6
degron,13.081541382884074,6
degron,13.687677186454389,6
degron,13.635187003832993,6
degron,12.468436909997665,6
degron,13.235692062711331,6
degron,12.154779351142624,6
degron,13.262125319779487,6
degron,13.592367006650065,6
degron,13.579788224443204,6
degron,13.060487973686241,6
degron,13.321214236149494,6
degron,12.834681304952548,6
degron,12.84792653170257,6
degron,12.429216196844383,6
degron,12.676076274775909,6
degron,12.66032791780777,6
degron,12.301382825334498,6
degron,12.821258284620408,6
degron,12.793859310432293,6
degron,12.577636201962656,6
degron,12.793859310432293,6
degron,13.567049198665774,6
degron,13.534473028231162,6
degron,13.592367006650065,6
degron,13.845069360205818,6
degron,13.296316684527767,6
degron,13.521139497361697,6
degron,12.506177237980511,6
degron,12.323855681186558,6
degron,12.706847933442663,6
degron,12.92391243868049,6
degron,12.542544882151386,6
degron,12.721885810807203,6
degron,12.971540487669746,6
degron,13.122363377404328,6
degron,12.89921982609012,6
degron,12.89921982609012,6
degron,13.235692062711331,6
degron,13.253391639810733,6
degron,13.901688254205327,6
degron,13.415032991367148,6
degron,13.883169206438088,6
degron,13.892471599100402,6
degron,12.468436909997665,6
degron,13.16158409055761,6
degron,13.17115354157376,6
degron,13.415032991367148,6
degron,13.422467969854667,6
degron,13.753635154246187,6
degron,12.92391243868049,6
degron,12.936033799212835,6
degron,13.437174117244362,6
degron,12.506177237980511,6
degron,12.506177237980511,6
degron,13.304684934198283,6
degron,12.506177237980511,6
degron,13.296316684527767,6
degron,14.310206799800381,6
degron,13.270783382522602,6
degron,12.779873068457553,6
degron,12.765688433465597,6
degron,14.144814305106875,6
degron,13.038981768465277,6
degron,13.049792684569493,6
degron,12.886641043883259,6
degron,13.36138027787483,6
degron,13.369223455335854,6
degron,12.873902018105829,6
degron,12.89921982609012,6
degron,12.388394202324129,6
degron,12.367340793126296,6
degron,13.527828485512494,6
degron,13.955272500339433,6
degron,13.521139497361697,6
degron,13.950915194970477,6
degron,13.39239051461739,6
degron,13.38472764187182,6
degron,13.507625778194974,6
degron,13.038981768465277,6
degron,13.36138027787483,6
degron,13.687677186454389,6
degron,13.180632285528304,6
degron,13.017002861746503,6
degron,12.644327576461329,6
degron,14.006130917572923,6
degron,13.785051350479566,6
degron,13.122363377404328,6
degron,13.541073712262515,6
degron,13.58609739363647,6
degron,13.487006490992238,6
degron,13.45166712454693,6
degron,12.948009990259552,6
degron,12.765688433465597,6
degron,12.468436909997665,6
degron,14.054527458434775,6
degron,13.972514306773938,6
degron,13.869051324892304,6
degron,13.87377946608825,6
degron,13.795307850646754,6
degron,13.16158409055761,6
degron,13.329377546788654,6
degron,13.337474757021274,6
degron,12.971540487669746,6
degron,12.449018824140563,6
degron,12.948009990259552,6
degron,13.415032991367148,6
degron,13.038981768465277,6
degron,13.16158409055761,6
degron,13.102160670086809,6
degron,13.541073712262515,6
degron,12.994530005894443,6
degron,12.345834587905333,6
degron,12.873902018105829,6
degron,13.635187003832993,6
degron,12.429216196844383,6
degron,13.62918097977278,6
degron,13.493926933836812,6
degron,13.369223455335854,6
degron,12.542544882151386,6
degron,12.154779351142624,6
degron,13.514405465180353,6
degron,13.122363377404328,6
degron,13.45166712454693,6
degron,13.458835614025542,6
degron,13.253391639810733,6
degron,13.805460222110773,6
degron,13.641157170819497,6
degron,14.214286677921642,6
degron,12.301382825334498,6
degron,12.971540487669746,6
degron,12.676076274775909,6
degron,12.043553716032399,6
degron,12.429216196844383,6
degron,13.060487973686241,6
degron,12.89921982609012,6
degron,12.84792653170257,6
degron,12.821258284620408,6
degron,13.270783382522602,6
degron,12.706847933442663,6
degron,12.611537753638338,6
degron,12.92391243868049,6
degron,12.577636201962656,6
degron,14.115615150414612,6
degron,14.98799269519884,6
degron,13.864300722133706,6
degron,13.869051324892304,6
degron,13.458835614025542,6
degron,13.444446876573442,6
degron,13.835313185260453,6
degron,13.830399170458024,6
degron,13.005829561148378,6
degron,13.753635154246187,6
degron,13.081541382884074,6
degron,12.542544882151386,6
degron,13.060487973686241,6
degron,12.793859310432293,6
degron,13.500799813124575,6
degron,14.352003928478842,6
degron,12.429216196844383,6
degron,13.369223455335854,6
degron,13.541073712262515,6
degron,13.399995114002609,6
degron,13.199324418540456,6
degron,13.946538820370678,6
degron,12.92391243868049,6
degron,13.989463865087712,6
degron,12.506177237980511,6
degron,13.514405465180353,6
degron,12.468436909997665,6
degron,14.137594057133388,6
degron,13.892471599100402,6
degron,13.16158409055761,6
degron,12.80765263256463,6
degron,12.821258284620408,6
degron,13.279367126213993,6
degron,12.644327576461329,6
degron,13.415032991367148,6
degron,12.779873068457553,6
degron,13.399995114002609,6
degron,12.100712129872347,6
degron,13.527828485512494,6
degron,13.541073712262515,6
degron,13.235692062711331,6
degron,12.959844447906553,6
degron,13.180632285528304,6
degron,13.16158409055761,6
degron,14.038654109278484,6
degron,13.698976741708323,6
degron,13.610943392223,6
degron,12.821258284620408,6
degron,13.830399170458024,6
degron,12.468436909997665,6
degron,12.994530005894443,6
degron,13.151922179645874,6
degron,13.16158409055761,6
degron,13.919870573288517,6
degron,12.691580461311874,6
degron,13.226723392728571,6
degron,13.676248490630767,6
degron,13.42984807715229,6
degron,13.444446876573442,6
degron,13.217673557208654,6
degron,13.560618308335483,6
degron,13.567049198665774,6
degron,13.670484785914017,6
degron,12.89921982609012,6
degron,12.628067055589549,6
degron,12.644327576461329,6
degron,12.676076274775909,6
degron,13.897090544956697,6
degron,13.769466619462868,6
degron,13.805460222110773,6
degron,13.487006490992238,6
degron,12.994530005894443,6
degron,13.321214236149494,6
degron,13.825460888817442,6
degron,13.835313185260453,6
degron,12.644327576461329,6
degron,12.388394202324129,6
degron,12.611537753638338,6
degron,12.644327576461329,6
degron,13.820498099475314,6
degron,13.815510557964274,6
degron,13.785051350479566,6
degron,13.017002861746503,6
degron,12.994530005894443,6
degron,12.89921982609012,6
degron,12.994530005894443,6
degron,12.983101310070822,6
degron,12.873902018105829,6
degron,13.142166004700508,6
degron,12.89921982609012,6
degron,13.820498099475314,6
degron,13.825460888817442,6
degron,12.84792653170257,6
degron,13.500799813124575,6
degron,13.687677186454389,6
degron,12.721885810807203,6
degron,12.736700896592344,6
degron,13.312983737012978,6
degron,12.345834587905333,6
degron,12.611537753638338,6
degron,12.89921982609012,6
degron,12.736700896592344,6
degron,12.751299696013497,6
degron,12.971540487669746,6
degron,12.180754837545884,6
degron,12.254862809699606,6
degron,12.429216196844383,6
degron,13.835313185260453,6
degron,13.190022025878143,6
degron,13.199324418540456,6
degron,12.948009990259552,6
degron,14.74964120796676,6
degron,14.613017753848462,6
degron,13.217673557208654,6
degron,13.825460888817442,6
degron,14.0623706358958,6
degron,14.180153671552183,6
degron,13.892471599100402,6
degron,13.8878312195439,6
degron,13.554145793829866,6
degron,13.641157170819497,6
degron,13.854731271117556,6
degron,13.16158409055761,6
degron,12.100712129872347,6
degron,12.706847933442663,6
degron,12.89921982609012,6
degron,13.304684934198283,6
degron,12.301382825334498,6
degron,12.524526376648708,6
degron,12.506177237980511,6
degron,12.948009990259552,6
degron,12.644327576461329,6
degron,12.388394202324129,6
degron,12.834681304952548,6
degron,12.821258284620408,6
degron,12.948009990259552,6
degron,13.122363377404328,6
degron,13.997832114758229,6
degron,13.924364962876357,6
degron,12.92391243868049,6
degron,13.721199878493033,6
degron,13.592367006650065,6
degron,13.473020249017498,6
degron,13.458835614025542,6
degron,13.321214236149494,6
degron,13.617059619240436,6
degron,11.982929094215963,6
degron,13.764217263576723,6
degron,11.918390573078392,6
degron,13.017002861746503,6
degron,14.100689500197937,6
degron,14.187074114396758,6
degron,13.77468856344402,6
degron,13.785051350479566,6
degron,14.077874822431765,6
degron,13.976778705560397,6
degron,13.997832114758229,6
degron,13.652991628466498,6
degron,13.5985975564007,6
degron,13.592367006650065,6
degron,13.262125319779487,6
degron,12.948009990259552,6
degron,12.706847933442663,6
degron,13.16158409055761,6
degron,12.429216196844383,6
degron,13.37700559577791,6
degron,13.38472764187182,6
degron,12.542544882151386,6
degron,12.577636201962656,6
degron,13.102160670086809,6
degron,13.071070083016778,6
degron,12.779873068457553,6
degron,12.765688433465597,6
degron,12.254862809699606,6
degron,12.834681304952548,6
degron,12.84792653170257,6
degron,13.415032991367148,6
degron,12.043553716032399,6
degron,12.100712129872347,6
degron,14.765236065924666,6
degron,14.765236065924666,6
degron,14.375126345899696,6
degron,14.743729860703702,6
degron,14.328334184392938,6
degron,13.567049198665774,6
degron,13.845069360205818,6
degron,14.438771611060053,6
degron,13.840203170554645,6
degron,13.353475098367715,6
degron,13.337474757021274,6
degron,12.409013489526863,6
degron,12.971540487669746,6
degron,13.180632285528304,6
degron,13.742939865129438,6
degron,13.972514306773938,6
degron,13.329377546788654,6
degron,13.16158409055761,6
degron,12.994530005894443,6
degron,13.142166004700508,6
degron,12.154779351142624,6
degron,13.514405465180353,6
degron,13.337474757021274,6
degron,13.345506928718539,6
degron,13.329377546788654,6
degron,13.217673557208654,6
degron,14.852247442914296,6
degron,12.66032791780777,6
degron,13.005829561148378,6
degron,14.234220892822458,6
degron,14.648419680899378,6
degron,14.227620208791107,6
degron,14.20077295875492,6
degron,14.187074114396758,6
degron,13.39239051461739,6
degron,13.87377946608825,6
degron,14.17318500223609,6
degron,13.514405465180353,6
degron,13.487006490992238,6
degron,14.52354635101797,6
degron,14.557447902693651,6
degron,13.321214236149494,6
degron,13.337474757021274,6
degron,14.467835744003965,6
degron,14.503645196700676,6
degron,14.436087045689384,6
degron,14.130321297804308,6
degron,14.070152776337855,6
degron,13.715690222682063,6
degron,12.765688433465597,6
degron,13.217673557208654,6
degron,13.208541073645382,6
degron,12.80765263256463,6
degron,12.971540487669746,6
degron,12.254862809699606,6
degron,13.919870573288517,6
degron,13.8878312195439,6
degron,12.013700752882718,6
degron,13.399995114002609,6
degron,13.415032991367148,6
degron,13.253391639810733,6
degron,12.154779351142624,6
degron,12.994530005894443,6
degron,12.254862809699606,6
degron,14.01436141670944,6
degron,13.721199878493033,6
degron,14.038654109278484,6
degron,13.635187003832993,6
degron,13.554145793829866,6
degron,12.594730635321957,6
degron,12.577636201962656,6
degron,12.468436909997665,6
degron,13.060487973686241,6
degron,12.388394202324129,6
degron,12.86099861326992,6
degron,13.997832114758229,6
degron,14.491002803285499,6
degron,13.180632285528304,6
degron,13.989463865087712,6
degron,14.346138809026444,6
degron,12.206072645530174,6
degron,11.918390573078392,6
degron,14.077874822431765,6
degron,14.266586177324491,6
degron,12.994530005894443,6
degron,13.592367006650065,6
degron,12.983101310070822,6
degron,12.594730635321957,6
