gene	mc_diff	hmc_diff	combined_effect	quadrant	log2FC	padj	baseMean	net_atac	n_atac_up	n_atac_down	k119ub_gb_log2fc	k119ub_pr_log2fc	k119ub_gb_class	n_k27ac_gained	n_k27ac_lost	k27ac_status	chromatin_state	n_mecp2_up	n_mecp2_down	mecp2_status	loop_involved
Zscan20	0.0242325105684	-0.0170969212510685	0.0413294318194685	Q4: mC up/hmC dn	-0.194344165529993	0.471687930299589	89.3793948252442	2	2	0	-0.30835	-0.875957	quantifiable	0	0	No Change	Other	0	2	MeCP2 Down Only	FALSE
Zmym4	0.0182801560025065	-0.0230414493462542	0.0413216053487608	Q4: mC up/hmC dn	0.171173513442263	0.117197578440157	1238.46742175509	0	0	0	NA	-0.433127	no_signal	0	0	No Change	Other	0	0	No MeCP2	FALSE
Gtf2f2	0.0180752181701244	-0.0232350261280837	0.0413102442982081	Q4: mC up/hmC dn	-0.112412038468164	0.536633422919333	348.656607549478	0	0	0	0.096945	1.362923	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	TRUE
Zyg11b	0.018359213689733	-0.0229493529858714	0.0413085666756045	Q4: mC up/hmC dn	0.118570188669411	0.155094827375003	793.171570798623	0	0	0	-0.0181	0.357449	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Sap130	0.0187507669366548	-0.0225321103083331	0.0412828772449879	Q4: mC up/hmC dn	0.0954948693644383	0.563281447236192	867.145636696463	0	0	0	-0.069088	0.751485	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Lbhd1	0.0274745071085791	-0.0137721256560892	0.0412466327646683	Q4: mC up/hmC dn	-0.780106430232905	0.64307761329935	1.96900760941974	0	0	0	0.678802	0.684763	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Micu2	0.0143897604390686	-0.0268524138326254	0.041242174271694	Q4: mC up/hmC dn	-0.361394894926602	0.00578353885789268	522.100033685844	0	0	0	-0.018684	-0.088403	quantifiable	0	0	No Change	Other	0	0	No MeCP2	TRUE
Acyp2	0.0203509623264082	-0.0208870474028962	0.0412380097293044	Q4: mC up/hmC dn	-0.62462509884743	0.000117615051102957	472.787506723727	0	0	0	0.488024	0.899552	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Tia1	0.0235320821187932	-0.0176851819357765	0.0412172640545697	Q4: mC up/hmC dn	0.158428881454295	0.148563891080277	737.243667531789	0	0	0	-0.143357	0.364213	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
5730455P16Rik	0.0221694699218459	-0.0190461915540755	0.0412156614759213	Q4: mC up/hmC dn	0.145911266993414	0.415712186026947	214.73654307351	0	0	0	0.032711	0.414091	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Serpini1	0.016458847609983	-0.0247549119812641	0.041213759591247	Q4: mC up/hmC dn	-0.315906265595013	0.015733689091438	743.796105487233	0	0	0	0.334233	0.88676	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ncbp3	0.0173868987415673	-0.0238151249719005	0.0412020237134678	Q4: mC up/hmC dn	-0.135631979083812	0.272223707452593	372.943545076715	0	0	0	-0.129197	0.484564	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Txnl4a	0.0278422917089783	-0.0133433300298292	0.0411856217388075	Q4: mC up/hmC dn	0.161858685070486	0.506365280072482	77.8503453444997	0	0	0	-0.211299	0.666588	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ndufaf2	0.0187866998490631	-0.0223952623689174	0.0411819622179805	Q4: mC up/hmC dn	-1.02792431937002	4.04946552112102e-25	349.121209534902	-1	0	1	0.389711	1.511945	quantifiable	0	0	No Change	Active_Promoter	0	2	MeCP2 Down Only	FALSE
1700069L16Rik	0.0254364590068542	-0.0157371740379592	0.0411736330448134	Q4: mC up/hmC dn	1.02279388278577	3.12737124725368e-06	38.0473834319236	0	1	1	-0.117679	0.247315	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Gnptab	0.0154911714973486	-0.0256810354458277	0.0411722069431762	Q4: mC up/hmC dn	0.171037024877427	0.191629726030115	697.781001427502	0	0	0	-0.072756	0.567342	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cep350	0.0171944955837076	-0.0239414124549441	0.0411359080386517	Q4: mC up/hmC dn	0.204862162927396	0.0770654850585439	1951.7112204108	0	0	0	-0.312987	0.70546	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ralgps1	0.0177883222527822	-0.0233338342818543	0.0411221565346364	Q4: mC up/hmC dn	0.0143967605277973	0.95589681838224	3649.54780774695	2	2	0	-0.256597	0.382062	quantifiable	1	1	Both	Other	0	0	No MeCP2	FALSE
Ndufa9	0.0148021385251934	-0.0263146898073036	0.041116828332497	Q4: mC up/hmC dn	0.0874676395593561	0.757253117060357	287.54150681846	0	0	0	-0.290491	0.257521	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Nyap2	0.018748685794178	-0.0223582977265759	0.0411069835207538	Q4: mC up/hmC dn	-0.712411034072089	9.35026823820904e-05	1502.08092167171	-1	1	2	0.273215	1.07077	quantifiable	0	0	No Change	Active_Promoter	1	0	MeCP2 Up Only	TRUE
Golga1	0.0199159140997639	-0.0211571153072241	0.041073029406988	Q4: mC up/hmC dn	0.169460879562547	0.0886401074881552	733.957892153197	0	0	0	-0.2155	0.497768	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Ttll4	0.0224426647978229	-0.0186260153801078	0.0410686801779307	Q4: mC up/hmC dn	-0.18936562880371	0.320429958412534	497.476127670353	0	0	0	-0.27519	0.461319	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Sv2c	0.0108906840170128	-0.030130250670423	0.0410209346874357	Q4: mC up/hmC dn	-1.22896782782235	8.72525293357593e-22	467.825113171264	-1	0	1	0.247038	0.35728	quantifiable	0	0	No Change	Bivalent_Promoter	0	1	MeCP2 Down Only	FALSE
Rfx3	0.0194409273656081	-0.0215672345143103	0.0410081618799183	Q4: mC up/hmC dn	-0.0629256870704792	0.814428428652688	2273.30405970472	2	2	0	0.211107	0.255118	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Tasp1	0.0160588972669461	-0.0249420165625771	0.0410009138295232	Q4: mC up/hmC dn	-0.0382732615552325	0.893294001550088	927.048882339417	0	0	0	-0.189064	0.945125	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Efcab14	0.0202236942843455	-0.0207746361114489	0.0409983303957943	Q4: mC up/hmC dn	0.021483520492553	0.959554885048107	620.279577941214	0	0	0	-0.220313	0.420231	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Prpf8	0.0168317073152275	-0.0241456034244858	0.0409773107397133	Q4: mC up/hmC dn	0.168558542998943	0.222314813235179	1512.24867434615	0	0	0	-0.453982	0.046546	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Dbt	0.0193431012377683	-0.021625182126658	0.0409682833644263	Q4: mC up/hmC dn	-0.32511155971388	0.0173310719782742	127.288522763199	0	0	0	0.280475	1.470906	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Sik3	0.0159093576241717	-0.0250472142971453	0.040956571921317	Q4: mC up/hmC dn	0.19523927450461	0.303579862785338	4401.90915796862	1	1	0	-0.281249	0.436649	quantifiable	3	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Abraxas1	0.0208413749273955	-0.0201139018570363	0.0409552767844317	Q4: mC up/hmC dn	0.0163882224439791	0.973029919344616	163.633689044541	0	0	0	0.198894	0.725348	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Gnl2	0.022439797773524	-0.0185064978571759	0.0409462956306999	Q4: mC up/hmC dn	0.266973498389684	0.0266267860891967	341.46794202001	0	0	0	-0.159675	-0.072505	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Apoo	0.0213824029530952	-0.01955959356052	0.0409419965136152	Q4: mC up/hmC dn	0.171952310782767	0.160729101884974	396.428443028872	0	0	0	-0.367186	0.121462	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Pitpnm3	0.0255907446784747	-0.0153429927288052	0.0409337374072799	Q4: mC up/hmC dn	0.00843405827342613	0.976205512067484	1768.54646165087	0	0	0	-0.08609	0.304228	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Fcho2	0.0166385438803845	-0.0242928807856184	0.040931424666003	Q4: mC up/hmC dn	0.155540232362692	0.257399757936632	741.094653952819	0	0	0	-0.043242	0.726455	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Dck	0.0169946568797981	-0.0239266625785243	0.0409213194583224	Q4: mC up/hmC dn	0.0765184426896922	0.882777313490149	71.5630681587345	1	1	0	0.280578	0.535087	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cep126	0.0199502377034211	-0.0209641308886037	0.0409143685920248	Q4: mC up/hmC dn	-0.269720512996163	0.128089871116662	389.350398225288	0	0	0	0.103622	0.889392	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Miga1	0.0157201321069972	-0.0251922363012226	0.0409123684082198	Q4: mC up/hmC dn	0.0882795763077963	0.436407705048894	668.22940439824	0	0	0	-0.218073	0.983284	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ift46	0.0223981307827754	-0.0185078387415913	0.0409059695243667	Q4: mC up/hmC dn	-0.0671746356690945	0.823775697392081	175.860041485594	0	0	0	-0.055785	-0.121903	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Elp2	0.0208342899426086	-0.0200517126088492	0.0408860025514579	Q4: mC up/hmC dn	0.0743200384069254	0.575836252214087	598.378756395574	0	0	0	0.101874	0.849429	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Agpat4	0.0191000704513171	-0.0217755462821461	0.0408756167334633	Q4: mC up/hmC dn	-0.0389463300665101	0.850832848759547	711.086139567383	0	0	0	0.017688	0.463506	quantifiable	0	1	Lost Only	Active_Promoter	0	2	MeCP2 Down Only	FALSE
Mpp6	0.0183123081847952	-0.0225383870760465	0.0408506952608418	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	NA	NA	NA	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ddx21	0.0199221269575	-0.0209148232062958	0.0408369501637958	Q4: mC up/hmC dn	0.0422636434059642	0.9197675255203	160.443825949434	0	0	0	0.135338	0.763048	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Syt6	0.0171952152345445	-0.0236327429847938	0.0408279582193383	Q4: mC up/hmC dn	-2.45305651548652	1.65344901791475e-16	269.058971482786	-5	0	5	0.072211	0.38655	quantifiable	0	1	Lost Only	Bivalent_Promoter	2	2	MeCP2 Both	FALSE
Nudt2	0.0189415940226273	-0.0218708532360225	0.0408124472586498	Q4: mC up/hmC dn	-0.399901258906085	0.431941429364056	32.4443948516035	0	0	0	0.176583	0.880278	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Mfsd14b	0.0238567871238502	-0.0169551280608458	0.040811915184696	Q4: mC up/hmC dn	0.0491422027089801	0.774279559970397	350.919138831195	0	0	0	-0.110916	0.275414	one_condition	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Zbtb1	0.0136538441456544	-0.0271486576477801	0.0408025017934345	Q4: mC up/hmC dn	-0.233216400503924	0.202536795032699	185.310675786301	0	0	0	0.439829	0.317072	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ccdc28a	0.0259604403552619	-0.0147696219164947	0.0407300622717566	Q4: mC up/hmC dn	-0.241086632480404	0.270318520659255	120.35287188952	0	0	0	0.529955	1.285158	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Git2	0.0243577321693657	-0.0163686163447375	0.0407263485141032	Q4: mC up/hmC dn	0.222526059651506	0.16616730753108	1956.46728265394	1	1	0	-0.21979	-0.005675	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Uba2	0.0203793128768959	-0.0203230582445592	0.0407023711214551	Q4: mC up/hmC dn	0.205177642505316	0.0331055126148803	457.512317318118	0	0	0	-0.17507	-0.120286	one_condition	0	0	No Change	Other	0	0	No MeCP2	FALSE
Cep164	0.0198965292887129	-0.0208043083027679	0.0407008375914807	Q4: mC up/hmC dn	-0.0935594169133115	0.556777763005856	464.358681911504	-1	1	2	-0.275145	0.317348	quantifiable	0	1	Lost Only	Other	0	0	No MeCP2	FALSE
Tent4a	0.0270371138156397	-0.013661850575139	0.0406989643907787	Q4: mC up/hmC dn	-0.0522707712125634	0.773276481323774	737.850074900002	0	0	0	0.216418	0.605262	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Atp9b	0.0166928698822248	-0.0239748100898198	0.0406676799720447	Q4: mC up/hmC dn	-0.05644376123879	0.596343183941894	2122.87446351041	0	0	0	-0.247505	1.171545	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Stx18	0.0118122316270122	-0.0288444264080129	0.0406566580350251	Q4: mC up/hmC dn	0.00970347461283405	0.964007204391512	1053.5084207552	0	0	0	-0.063214	0.703845	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Zeb1	0.0183065145573493	-0.0223465692249913	0.0406530837823406	Q4: mC up/hmC dn	0.000473491277734217	0.99899117382352	3339.44311836084	0	0	0	0.208038	0.481885	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Chst5	0.0180866072545778	-0.0225610885815677	0.0406476958361455	Q4: mC up/hmC dn	-0.713619097222795	0.0415462044199759	17.0674301324861	0	0	0	0.210379	0.456113	quantifiable	0	1	Lost Only	Other	0	0	No MeCP2	FALSE
Ubr5	0.0141604387631902	-0.0264810244696876	0.0406414632328778	Q4: mC up/hmC dn	0.138458830439977	0.158556140259468	4090.02263975568	0	0	0	-0.253537	-0.536854	quantifiable	2	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Rpp14	0.0173288337432835	-0.023293890910165	0.0406227246534485	Q4: mC up/hmC dn	-0.154053402713765	0.585619930429929	65.910420957917	0	0	0	0.281309	0.751458	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Zw10	0.0196847223351481	-0.0209108487122879	0.040595571047436	Q4: mC up/hmC dn	0.0598425365164714	0.81782160326645	210.942654568149	0	0	0	-0.110617	0.197701	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ccdc25	0.0165200946236475	-0.0240641135204337	0.0405842081440811	Q4: mC up/hmC dn	0.169570544680083	0.232366016161467	219.099503212848	0	0	0	-0.026514	1.094244	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Gtf3c5	0.0236086130771466	-0.0169564372054088	0.0405650502825553	Q4: mC up/hmC dn	0.00392919976287794	0.996098201652233	72.6563838712399	0	0	0	-0.355357	0.843832	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Exoc7	0.0271362325888044	-0.0134200756155576	0.0405563082043619	Q4: mC up/hmC dn	-0.0650714183069604	0.805710155273982	349.899869149493	1	1	0	-0.168846	0.591621	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ipo9	0.020201870755167	-0.0203227961228073	0.0405246668779743	Q4: mC up/hmC dn	0.136489845924498	0.218987527230531	969.122916890837	0	0	0	-0.165735	0.505237	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Nr4a3	0.0147204658572745	-0.0257836207607784	0.0405040866180529	Q4: mC up/hmC dn	-0.144390717103971	0.915537489751863	547.920918910743	-1	0	1	0.202946	0.412963	quantifiable	0	3	Lost Only	Active_Promoter	3	0	MeCP2 Up Only	FALSE
Mrln	0.0208815644548342	-0.0196145797115148	0.0404961441663491	Q4: mC up/hmC dn	-0.646302784773537	0.0360245900199262	35.6000688617452	-1	0	1	0.716652	0.881606	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Psen1	0.019742619503029	-0.0207506580037307	0.0404932775067597	Q4: mC up/hmC dn	0.0855486602344067	0.579142459212574	613.06698140027	0	0	0	-0.226895	0.340543	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cep170	0.0265695422896853	-0.0139190280324129	0.0404885703220982	Q4: mC up/hmC dn	0.0816153717571087	0.722260540187796	2372.64380741972	1	1	0	0.209935	0.175942	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Clcn7	0.0168635490184198	-0.0235882349664283	0.0404517839848481	Q4: mC up/hmC dn	0.0608560778483283	0.862549413267531	264.818693450864	0	0	0	-0.426785	0.178622	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Parl	0.0222811437466304	-0.0181627228635581	0.0404438666101885	Q4: mC up/hmC dn	0.209781510946115	0.154952350898468	245.873163660392	0	0	0	-0.156663	0.46197	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Slc25a30	0.0173294255233472	-0.0231135482181666	0.0404429737415137	Q4: mC up/hmC dn	-0.287578513078894	0.183095327302512	89.5436004855968	0	0	0	0.313314	0.639155	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Pou6f1	0.019185188453977	-0.0212523783331919	0.0404375667871689	Q4: mC up/hmC dn	0.118756211653714	0.489704978042889	346.526928950194	0	0	0	-0.256461	-0.297484	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Celf2	0.0217192883014174	-0.0187176222880303	0.0404369105894478	Q4: mC up/hmC dn	-0.256692821303978	0.126514423203896	8277.29643221703	0	2	2	0.237158	0.49167	quantifiable	0	0	No Change	Active_Promoter	11	0	MeCP2 Up Only	FALSE
Acsl4	0.0161631976647085	-0.0242719999533424	0.040435197618051	Q4: mC up/hmC dn	-0.0204573952094889	0.95251316231506	517.142336294103	0	0	0	-0.106488	0.725724	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Rp2	0.020682208788072	-0.019742008430072	0.040424217218144	Q4: mC up/hmC dn	0.0889962552958396	0.766748902630098	118.650300178723	0	0	0	0.064658	0.989623	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
4833420G17Rik	0.0203691616791675	-0.0200492108771313	0.0404183725562988	Q4: mC up/hmC dn	0.16821433101973	0.150262574482341	514.166467221827	0	0	0	0.016292	0.744779	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
P4ha2	0.0189356551128577	-0.0214625157183509	0.0403981708312086	Q4: mC up/hmC dn	0.380284529855926	0.220589792541686	47.5926576242292	0	1	1	0.142092	0.001823	quantifiable	0	0	No Change	Other	0	1	MeCP2 Down Only	FALSE
Myo10	0.0207745083730588	-0.0196022968500433	0.0403768052231021	Q4: mC up/hmC dn	-0.381109404569927	0.000988694696621511	742.635850548934	-1	2	3	0.587224	0.23983	quantifiable	0	0	No Change	Bivalent_Promoter	3	0	MeCP2 Up Only	FALSE
Prdm15	0.0165677309329743	-0.0237966111580664	0.0403643420910406	Q4: mC up/hmC dn	0.0308359014766315	0.905345562353695	534.02497207265	0	0	0	-0.145976	0.779926	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	TRUE
Pacs2	0.0160062935879058	-0.0243148820685035	0.0403211756564093	Q4: mC up/hmC dn	0.137417755890828	0.436244205356658	1008.25727968883	0	0	0	-0.206959	0.552034	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ercc5	0.0194954070780086	-0.0208147586268499	0.0403101657048585	Q4: mC up/hmC dn	-0.0734129555294477	0.770068405613815	397.118994668966	0	0	0	0.099196	0.980901	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Vps35l	0.0248273601267008	-0.0154826559160884	0.0403100160427892	Q4: mC up/hmC dn	-0.00724422732020847	0.976194944857617	807.272609733751	0	0	0	0.11456	0.342738	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Abca1	0.020259574304955	-0.0200504016879963	0.0403099759929513	Q4: mC up/hmC dn	-0.535129801927705	2.53652757856789e-12	863.244946545386	0	0	0	0.475387	0.742533	quantifiable	0	0	No Change	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Atxn3	0.0217192569301827	-0.0185714700883299	0.0402907270185127	Q4: mC up/hmC dn	-0.0793967700575148	0.608250110568102	252.94451092987	0	0	0	-0.090783	0.72299	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Psd3	0.0248851305634928	-0.0153883348386124	0.0402734654021053	Q4: mC up/hmC dn	-0.302083716894608	0.022831464665277	5191.8143030938	0	0	0	0.504303	1.165943	quantifiable	0	1	Lost Only	Active_Promoter	2	0	MeCP2 Up Only	FALSE
Zfp113	0.0220902326011749	-0.0181522255007558	0.0402424581019308	Q4: mC up/hmC dn	-0.0491700862299675	0.926979371795953	62.441512749406	0	0	0	NA	0.329532	no_signal	0	0	No Change	Other	0	0	No MeCP2	FALSE
Atrn	0.0142249413954778	-0.0260106337551586	0.0402355751506364	Q4: mC up/hmC dn	0.0166152370395519	0.931210165555746	1558.93056845868	0	0	0	-0.202343	0.785106	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ik	0.0241228328333046	-0.0161078064665509	0.0402306392998555	Q4: mC up/hmC dn	0.053389414181008	0.865364987611234	432.920835718785	0	0	0	0.134978	0.355234	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Slc39a10	0.0176289273146436	-0.0225842595715222	0.0402131868861658	Q4: mC up/hmC dn	-0.0163986900403731	0.945550861341532	632.686622386249	0	0	0	0.177363	0.985416	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Znrf1	0.026700051786296	-0.0135089293120162	0.0402089810983122	Q4: mC up/hmC dn	-0.0536301935348335	0.82701266577946	984.481080214409	0	0	0	0.190307	0.251488	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Clint1	0.0126448204400286	-0.0275631782903248	0.0402079987303534	Q4: mC up/hmC dn	0.147995968009886	0.162670411990672	851.991365259523	0	0	0	-0.31017	0.954698	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Map2k6	0.0142233997769664	-0.0259776405414632	0.0402010403184296	Q4: mC up/hmC dn	-0.457863680731746	0.000351434687196713	660.501013966022	0	0	0	0.072054	0.865976	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Dennd5b	0.0162882243725766	-0.0239020464723122	0.0401902708448888	Q4: mC up/hmC dn	0.355053294366348	0.0017715731375007	1616.90964563559	0	0	0	-0.058943	0.605331	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cdk5rap1	0.0166140376257813	-0.0235455364516222	0.0401595740774035	Q4: mC up/hmC dn	-0.318321997960365	0.498158987353888	84.5749372609594	0	0	0	-0.070962	0.492553	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Washc2	0.0174226861736585	-0.0226999688027028	0.0401226549763613	Q4: mC up/hmC dn	0.0505779422474177	0.845740271392321	1218.6892999903	0	0	0	-0.245741	0.413088	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
B4galt1	0.0127014239726937	-0.0274108857863258	0.0401123097590195	Q4: mC up/hmC dn	-0.426462134452135	0.0267401799921639	89.5580877028676	-1	0	1	0.016257	0.29302	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Pnpla3	0.0243105813122233	-0.015755970644542	0.0400665519567653	Q4: mC up/hmC dn	-0.0295886716121994	0.930672051920158	209.588733463111	0	0	0	0.162388	0.174445	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cdadc1	0.0193484420041885	-0.0206879368152775	0.040036378819466	Q4: mC up/hmC dn	0.119834617107294	0.358006622766896	743.635485368395	0	0	0	-0.158713	0.637728	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	TRUE
Wdr36	0.0189929829183308	-0.0210268134769855	0.0400197963953163	Q4: mC up/hmC dn	-0.0730373167749183	0.693041259965091	345.835043273061	0	0	0	-0.104248	0.44117	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
