gene	mc_diff	hmc_diff	combined_effect	quadrant	log2FC	padj	baseMean	net_atac	n_atac_up	n_atac_down	k119ub_gb_log2fc	k119ub_pr_log2fc	k119ub_gb_class	n_k27ac_gained	n_k27ac_lost	k27ac_status	chromatin_state	n_mecp2_up	n_mecp2_down	mecp2_status	loop_involved
Pdss1	0.00966528138053924	-0.0201976987665905	0.0298629801471297	Q4: mC up/hmC dn	0.150915041808773	0.393756012563415	863.409905435632	0	0	0	-0.052648	0.85	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Jade1	0.0189394520676637	-0.0109207797119401	0.0298602317796038	Q4: mC up/hmC dn	0.150797167928006	0.274139930972467	838.800234681179	1	1	0	0.218703	0.280549	quantifiable	4	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Fam81b	0.0241074300160535	-0.0057434442878339	0.0298508743038874	Q4: mC up/hmC dn	-0.953186549781411	0.000753047146353947	23.4194583055228	-1	0	1	1.195046	1.929879	quantifiable	0	0	No Change	Other	5	0	MeCP2 Up Only	FALSE
Zfp933	0.0153844872450025	-0.0144578222313032	0.0298423094763057	Q4: mC up/hmC dn	0.161518064674884	0.39850162565978	231.649171453752	0	0	0	NA	0.014522	no_signal	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ifrd1	0.0194208668797873	-0.0104135811671354	0.0298344480469227	Q4: mC up/hmC dn	0.0873632878865739	0.819393516371371	445.133325443837	0	0	0	0.513807	1.010795	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	TRUE
9430015G10Rik	0.0142315134312361	-0.01556740010943	0.0297989135406661	Q4: mC up/hmC dn	0.0825383047154304	0.671116071387056	193.818421893208	0	0	0	-0.288655	0.196586	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Zfp120	0.015168678821209	-0.0146260633301524	0.0297947421513613	Q4: mC up/hmC dn	0.036134504585816	0.927577930793071	88.1021290234887	1	1	0	0.282743	0.784932	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Camk1d	0.0133777566128154	-0.0164076085402426	0.029785365153058	Q4: mC up/hmC dn	-0.366473995575715	0.000352630412502755	1917.35174629484	-1	0	1	0.207321	0.418139	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Arhgef9	0.0109380695219953	-0.0188240006509176	0.0297620701729129	Q4: mC up/hmC dn	0.171204903666906	0.175137575766977	2594.93642676864	1	1	0	0.114813	0.416307	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Zfand1	0.0194254726835362	-0.0103293640156847	0.0297548366992209	Q4: mC up/hmC dn	0.173353387381871	0.294414216836406	129.761500996649	0	0	0	1.198092	1.198319	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Nr4a3	0.0114400130675438	-0.0183128767324111	0.029752889799955	Q4: mC up/hmC dn	-0.144390717103971	0.915537489751863	547.920918910743	-1	0	1	0.202946	0.412963	quantifiable	0	3	Lost Only	Active_Promoter	3	0	MeCP2 Up Only	FALSE
Sdhaf3	0.0108309062478572	-0.0189048218894677	0.0297357281373249	Q4: mC up/hmC dn	0.00827503597093475	0.986729445802894	115.689382119373	0	0	0	0.108587	1.202136	one_condition	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cntrl	0.0147182187510049	-0.0150132658693759	0.0297314846203808	Q4: mC up/hmC dn	-0.137701196320684	0.396849647739016	399.7140103364	0	0	0	-0.069882	0.839854	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Lrrcc1	0.0153106725811994	-0.0143962363957853	0.0297069089769848	Q4: mC up/hmC dn	-0.12639803607731	0.499145920610604	406.791061427016	0	0	0	0.240214	1.445964	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Fancm	0.0168040018615158	-0.012887337413537	0.0296913392750527	Q4: mC up/hmC dn	-0.0302599063217437	0.91207876068006	306.466669700126	0	0	0	0.087383	1.031052	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Nudt3	0.019787021043074	-0.00988590761737529	0.0296729286604493	Q4: mC up/hmC dn	0.235800979148487	0.00403728761270891	986.672493142145	0	0	0	-0.184314	0.155229	quantifiable	3	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Baz1b	0.0134319675932756	-0.0162393710569274	0.029671338650203	Q4: mC up/hmC dn	0.24472527141464	0.104048994442291	2227.8031874459	0	0	0	-0.332918	-0.109243	quantifiable	2	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Chm	0.0138204369811153	-0.0158445266018425	0.0296649635829579	Q4: mC up/hmC dn	-0.000738591367226254	0.998482476334825	961.965633847655	0	0	0	0.03545	1.193584	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Gm44790	0.0153068874388421	-0.0143402846211039	0.029647172059946	Q4: mC up/hmC dn	0.33893431516952	0.435738929470449	19.4936459566717	0	0	0	NA	NA	NA	0	0	No Change	Other	0	0	No MeCP2	FALSE
Fbxo7	0.0159765069654489	-0.0136693261602119	0.0296458331256609	Q4: mC up/hmC dn	-0.281539924766954	0.0216482136207481	346.601204491343	0	0	0	0.187556	0.59482	quantifiable	0	0	No Change	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Fam178b	0.0151093518937868	-0.014512787238856	0.0296221391326428	Q4: mC up/hmC dn	-0.451398625686888	0.464928842450922	14.7101172575611	0	0	0	0.297224	0.395497	quantifiable	0	0	No Change	Other	1	0	MeCP2 Up Only	FALSE
Stat1	0.02290289416717	-0.00668667874951182	0.0295895729166818	Q4: mC up/hmC dn	-0.226895486940106	0.540710557698997	59.9607276029051	-1	0	1	0.489874	-0.382581	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	TRUE
Coq2	0.0145628031572441	-0.0150102653454454	0.0295730685026895	Q4: mC up/hmC dn	0.0524753601057086	0.866086463877801	203.854444973893	1	1	0	0.117645	0.918588	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Tmco1	0.0105582358028866	-0.0189861239331397	0.0295443597360263	Q4: mC up/hmC dn	-0.10475996623066	0.717504036775426	131.804063014556	0	0	0	0.163398	0.754138	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Dcun1d2	0.012557059617359	-0.0169835112334561	0.0295405708508151	Q4: mC up/hmC dn	0.107744320382007	0.410962073224299	437.317835616498	0	0	0	-0.202831	0.513046	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Thada	0.0121384472311434	-0.0173956120271064	0.0295340592582499	Q4: mC up/hmC dn	-0.174755153209663	0.19569791925356	1365.55113667946	-2	0	2	-0.182883	0.882216	quantifiable	0	1	Lost Only	Other	2	0	MeCP2 Up Only	TRUE
Zmynd19	0.0160593703522034	-0.013469319822776	0.0295286901749793	Q4: mC up/hmC dn	0.103279307797657	0.767009634109848	81.3552687165933	0	0	0	0.304296	0.857399	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ccdc61	0.0153485590841236	-0.0141723720538534	0.029520931137977	Q4: mC up/hmC dn	-1.12956986341891	2.11708387020287e-15	69.2049809446912	-1	0	1	0.314973	0.272192	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ric8b	0.00767550895311608	-0.0218192427416601	0.0294947516947762	Q4: mC up/hmC dn	0.0659785182470885	0.585817672624274	1803.70804831107	1	1	0	-0.007712	0.672616	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	FALSE
Psg16	0.0105907568009966	-0.0188929032036217	0.0294836600046184	Q4: mC up/hmC dn	-0.302738037595387	0.0074949640304725	635.352545771534	0	0	0	0.272041	0.390409	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	TRUE
Mpp6	0.0117726911443121	-0.0177040696105512	0.0294767607548633	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	NA	NA	NA	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Adgrb3	0.0128628124747151	-0.0165679045127583	0.0294307169874734	Q4: mC up/hmC dn	0.132846652053808	0.641327028095928	26119.8143448606	5	5	0	0.070807	0.543201	quantifiable	3	0	Gained Only	Active_Promoter	6	0	MeCP2 Up Only	FALSE
Spata21	0.0121811715243694	-0.0172244148503088	0.0294055863746782	Q4: mC up/hmC dn	0.243076094635642	0.653042589255379	17.8610187388557	0	0	0	-0.447447	-0.375099	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Hecw2	0.0106224850666597	-0.0187712406249818	0.0293937256916416	Q4: mC up/hmC dn	0.162027889665244	0.315488397710366	4163.00000349205	1	1	0	-0.051455	0.624879	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Zfhx4	0.00728907976329896	-0.0221016070126784	0.0293906867759773	Q4: mC up/hmC dn	-0.867421482113076	3.70851247894518e-15	493.47501621846	0	0	0	-0.343173	-0.033131	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	TRUE
Fmnl2	0.0176166892860212	-0.0117703879661492	0.0293870772521705	Q4: mC up/hmC dn	-0.0504578103609579	0.829955187126139	2735.88702986393	-1	1	2	0.249762	0.395602	quantifiable	2	3	Both	Active_Promoter	0	0	No MeCP2	FALSE
Tbccd1	0.0169438254044013	-0.0123782278966382	0.0293220533010395	Q4: mC up/hmC dn	-0.27473169277435	0.0546798322097866	134.863186272324	0	0	0	0.138812	0.510422	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cald1	0.0130659967963345	-0.0162558359028547	0.0293218326991892	Q4: mC up/hmC dn	-1.11200881077735	7.36919984860291e-18	491.796454025685	-1	0	1	0.156143	0.305649	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Fam222b	0.00927292542460334	-0.0200441497523444	0.0293170751769478	Q4: mC up/hmC dn	0.0279558017404096	0.923627941339162	800.553202532942	0	0	0	-0.192513	0.461798	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Bbs2	0.0104120112138865	-0.0188624484072791	0.0292744596211656	Q4: mC up/hmC dn	-0.0140892739161759	0.970562291597097	224.171830996914	0	0	0	0.16941	0.744387	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Usp45	0.0130118287089578	-0.0162616602447022	0.02927348895366	Q4: mC up/hmC dn	0.10550465645765	0.30362683543822	758.006720264767	0	0	0	0.139774	0.603541	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Afap1l1	0.0218728016738335	-0.00737961644498408	0.0292524181188176	Q4: mC up/hmC dn	-0.499930139205533	1.69362616400823e-05	137.185081675746	0	0	0	0.59314	0.675434	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	FALSE
Myo5a	0.0106083966213604	-0.0186274979384834	0.0292358945598438	Q4: mC up/hmC dn	0.369077369802075	4.92733056619993e-06	4329.08189509389	1	1	0	-0.18681	0.373849	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Zbtb39	0.018196271706667	-0.0110220811927155	0.0292183528993825	Q4: mC up/hmC dn	-0.12462735993915	0.679823594012333	105.275745036497	0	0	0	-0.016954	0.401625	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Gss	0.0151225107303543	-0.0140894514989417	0.029211962229296	Q4: mC up/hmC dn	0.101173551671059	0.86905540146418	34.9567903637175	0	0	0	-0.147508	0.654288	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Pcdhb10	0.0220266280535708	-0.00716059858521286	0.0291872266387837	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	-0.30119	-0.062467	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Nhlrc2	0.0112106095973203	-0.0179716154405641	0.0291822250378845	Q4: mC up/hmC dn	0.0657076939034947	0.76522333209888	438.196174324345	1	1	0	-0.03741	0.740187	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Btd	0.0160082458099257	-0.0131720371275633	0.029180282937489	Q4: mC up/hmC dn	-0.107433699295681	0.817180853301051	43.9829491795741	1	1	0	0.693577	0.743551	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Hps4	0.0188611964594737	-0.0102977836192874	0.0291589800787611	Q4: mC up/hmC dn	-0.0449940831623357	0.910338003762287	167.36247981768	0	0	0	-0.006902	0.487501	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Zfp30	0.0135763685618464	-0.0155710341601081	0.0291474027219545	Q4: mC up/hmC dn	-0.397759863721612	0.100068938994372	57.0467578919355	0	0	0	-0.087153	0.012779	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	FALSE
Scg5	0.0136615390767431	-0.0154837755620503	0.0291453146387934	Q4: mC up/hmC dn	0.113149944853978	0.295315694328891	2435.07835839017	0	0	0	0.218731	0.861885	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Pde10a	0.00799143871302765	-0.0211486570578776	0.0291400957709052	Q4: mC up/hmC dn	0.00397037451099552	0.996098201652233	13024.6957227727	2	2	0	-0.285611	0.291051	quantifiable	6	1	Both	Active_Promoter	0	0	No MeCP2	FALSE
Hif3a	0.0177242522386387	-0.0114022314224972	0.0291264836611359	Q4: mC up/hmC dn	0.31664672821718	0.720264379343088	184.496908195631	0	0	0	0.443269	0.636931	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Cog6	0.0120830509119932	-0.0170332207563219	0.0291162716683151	Q4: mC up/hmC dn	-0.12915961974033	0.321768557410189	446.903598919829	0	0	0	-0.085624	0.772189	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Tbc1d31	0.019954012483412	-0.00915138766243658	0.0291054001458486	Q4: mC up/hmC dn	-0.964163689743091	6.06965778155169e-23	238.524951906525	0	0	0	0.562625	1.167652	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	TRUE
Cramp1l	0.0132738921400097	-0.0158125531537681	0.0290864452937778	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	NA	NA	NA	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Aldh18a1	0.0211323356061299	-0.00793988342352112	0.029072219029651	Q4: mC up/hmC dn	-0.289522398150769	0.0243987331111728	195.821281084361	0	0	0	0.238051	0.923766	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Hacd2	0.00645806150899231	-0.0225929753326925	0.0290510368416848	Q4: mC up/hmC dn	0.086686599313745	0.603378357449552	647.913532289791	0	0	0	-0.237623	0.426265	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Exosc10	0.0136670352106407	-0.0153770574141327	0.0290440926247734	Q4: mC up/hmC dn	0.0715196029343192	0.752614814222386	336.038902685584	0	0	0	-0.448581	-0.15556	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Mtf1	0.0137637078757529	-0.0152701276368437	0.0290338355125966	Q4: mC up/hmC dn	0.0614604865056941	0.681692673796363	492.616656694765	0	0	0	-0.19614	0.001102	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Csk	0.0130111946825645	-0.0160179365992384	0.0290291312818029	Q4: mC up/hmC dn	-0.016318192218283	0.969844130048852	196.928827312508	0	0	0	-0.002264	-0.076056	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	FALSE
Ctc1	0.0142286846117901	-0.0147994143646889	0.0290280989764789	Q4: mC up/hmC dn	-0.000213521765966581	0.999192703444838	176.449363834199	0	0	0	0.044492	0.374868	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Mthfd2	0.019022143133182	-0.0100045266334639	0.0290266697666459	Q4: mC up/hmC dn	-0.0256770153837764	0.973029919344616	46.563855873143	0	0	0	0.424113	0.637426	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Mvb12b	0.00572388789464306	-0.0232902558742577	0.0290141437689007	Q4: mC up/hmC dn	0.0114568980634359	0.965513739604701	2157.72841535059	0	0	0	-0.147029	0.599496	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Zfp143	0.0153838417532559	-0.0136278777713686	0.0290117195246246	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	-0.098742	-0.113536	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ccdc91	0.0132084417395313	-0.0157943593243857	0.029002801063917	Q4: mC up/hmC dn	0.0905039111314331	0.463274730791947	615.79832945372	0	0	0	-0.053765	1.333504	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Usp50	0.0131802482657811	-0.0158162181585177	0.0289964664242988	Q4: mC up/hmC dn	0.102325881997835	0.86146640494833	26.5060342208883	0	0	0	-0.315475	0.164664	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Nr4a2	0.0181178763215777	-0.0108749813913396	0.0289928577129173	Q4: mC up/hmC dn	-0.0839710081284506	0.95589681838224	404.160707602732	0	0	0	0.7287	0.449525	quantifiable	0	0	No Change	Bivalent_Promoter	1	0	MeCP2 Up Only	TRUE
Kyat1	0.0140574549897154	-0.0149322733599511	0.0289897283496666	Q4: mC up/hmC dn	-0.156796189499926	0.538998075889064	190.842750618732	0	0	0	0.024561	0.722294	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Gm28551	0.0118022649773419	-0.0171786156283587	0.0289808806057006	Q4: mC up/hmC dn	-0.505910388220864	0.297815849959293	28.1672207266089	0	0	0	NA	NA	NA	0	0	No Change	Other	0	0	No MeCP2	FALSE
Nup205	0.0134860845394963	-0.0154864778504965	0.0289725623899928	Q4: mC up/hmC dn	0.0309235608880014	0.899837635242447	575.432386577417	0	0	0	-0.165094	1.030108	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Mrln	0.0167061631128509	-0.0122610493039989	0.0289672124168498	Q4: mC up/hmC dn	-0.646302784773537	0.0360245900199262	35.6000688617452	-1	0	1	0.716652	0.881606	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Rars	0.0122112476709332	-0.0167237507074531	0.0289349983783863	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	NA	NA	NA	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ddx25	0.0148141046102865	-0.0141186903096925	0.028932794919979	Q4: mC up/hmC dn	-0.365865474939838	0.0343808981025658	192.325761864152	1	1	0	0.255248	0.777266	quantifiable	1	0	Gained Only	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Eri2	0.0152859088062466	-0.0136254124037068	0.0289113212099533	Q4: mC up/hmC dn	-0.0432614860155693	0.944149525344038	48.1611489227592	0	0	0	-0.073109	0.692059	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Pald1	0.0162395141046556	-0.0126614597463164	0.0289009738509721	Q4: mC up/hmC dn	-0.207658429590323	0.384661026231889	155.197498594656	0	0	0	0.059493	0.208978	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Mdc1	0.0180154674758497	-0.0108679685702726	0.0288834360461223	Q4: mC up/hmC dn	0.217064620087912	0.0506761114287097	338.600515394526	0	0	0	-0.18699	0.445243	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Gnpnat1	0.0150850555052617	-0.0137884638361108	0.0288735193413725	Q4: mC up/hmC dn	0.0598338971829662	0.807868849203178	261.784259696331	0	0	0	0.365899	1.020266	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Grk6	0.0155531102374773	-0.0133105741588515	0.0288636843963288	Q4: mC up/hmC dn	-0.0585265602655108	0.891005810995745	120.795883105418	0	0	0	-0.146706	0.47666	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Bcl7a	0.0113310048942331	-0.0175057053308327	0.0288367102250658	Q4: mC up/hmC dn	0.173510295402601	0.220157970628832	501.160340752937	1	1	0	-0.190465	0.017098	quantifiable	1	1	Both	Other	0	0	No MeCP2	FALSE
Plod3	0.0132021237731402	-0.0156222426216767	0.0288243663948169	Q4: mC up/hmC dn	-0.0272106595283225	0.973029919344616	83.3671818687634	0	0	0	-0.214134	0.055153	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Tenm2	0.00572499451967856	-0.0230957146128637	0.0288207091325423	Q4: mC up/hmC dn	-1.30980955635983	3.18318140707541e-22	3717.06285339895	0	0	0	-0.052512	0.576062	quantifiable	0	1	Lost Only	Other	2	2	MeCP2 Both	TRUE
Flnb	0.0132458623347719	-0.0155553078398832	0.0288011701746551	Q4: mC up/hmC dn	-0.140431773322532	0.148003959708975	1554.79695734973	1	2	1	0.016207	0.378293	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Nfatc2	0.0127491732791389	-0.0160289072694476	0.0287780805485865	Q4: mC up/hmC dn	0.151220691001317	0.308059596814431	709.689516624178	1	2	1	-0.097861	0.127753	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Dck	0.0117348812671287	-0.0170270525381091	0.0287619338052379	Q4: mC up/hmC dn	0.0765184426896922	0.882777313490149	71.5630681587345	1	1	0	0.280578	0.535087	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Prdm11	0.0127984386583406	-0.0159627945124227	0.0287612331707634	Q4: mC up/hmC dn	-0.129316077005605	0.442567666901448	518.977982592052	0	0	0	0.049957	0.564949	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Elf1	0.0154679201509133	-0.0132787919321894	0.0287467120831027	Q4: mC up/hmC dn	-0.0461305162257636	0.84962529349358	211.994500830162	0	0	0	0.458017	0.943714	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Stk33	0.0121861982302964	-0.0165571469546107	0.0287433451849071	Q4: mC up/hmC dn	-0.261312228040033	0.784077537474287	7.11926049922547	0	0	0	0.042526	0.102515	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Scoc	0.0161083041352423	-0.0125553294245898	0.0286636335598321	Q4: mC up/hmC dn	0.048308911356984	0.8355614225696	225.118706962455	0	0	0	0.486567	0.976259	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Gatad1	0.0153457120603387	-0.0133156690195975	0.0286613810799362	Q4: mC up/hmC dn	0.0995012265248644	0.660692338021825	215.811598204062	0	0	0	0.535532	1.096651	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ogfod3	0.0145116979528057	-0.0141408571660822	0.0286525551188879	Q4: mC up/hmC dn	-0.295015490321142	0.218118432642453	120.077961876554	0	0	0	-0.189136	0.111293	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Pex7	0.0186391963602853	-0.010009277548884	0.0286484739091694	Q4: mC up/hmC dn	-0.33148464412298	0.00117725838766801	345.254941806381	-2	0	2	0.327797	1.458822	quantifiable	0	1	Lost Only	Other	0	0	No MeCP2	FALSE
Rragb	0.0131007309589205	-0.0155317638821867	0.0286324948411072	Q4: mC up/hmC dn	-0.0403948531699776	0.894972624372993	389.116759570074	0	0	0	-0.20931	0.562959	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Tmem19	0.0117388644308016	-0.0168788568461074	0.028617721276909	Q4: mC up/hmC dn	-0.00324882175997411	0.993536451818058	174.465428042056	0	0	0	0.245728	1.227698	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Lrba	0.0059192369107236	-0.0226826026771934	0.028601839587917	Q4: mC up/hmC dn	-0.252272256057226	0.00608027733476846	2765.084377804	0	0	0	-0.000278	0.932439	quantifiable	1	0	Gained Only	Bivalent_Promoter	0	0	No MeCP2	FALSE
Pgap2	0.013494730879647	-0.0151037456902505	0.0285984765698975	Q4: mC up/hmC dn	-0.00308043778780811	0.994998395190138	134.774596595453	0	0	0	0.139042	0.168187	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	FALSE
Pdcd11	0.0130697980075463	-0.0155145110008854	0.0285843090084316	Q4: mC up/hmC dn	-0.0406226080642188	0.909687293153425	110.243288659263	0	0	0	-0.22965	0.153866	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Herc2	0.0123312931504729	-0.0162475377726109	0.0285788309230838	Q4: mC up/hmC dn	0.399815464773637	8.91493080831076e-05	3334.63924986173	0	0	0	-0.293126	0.77501	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Eipr1	0.010553579568606	-0.0180220005329857	0.0285755801015917	Q4: mC up/hmC dn	0.00297784741720997	0.991244971572541	769.158468454861	0	0	0	-0.041572	1.150057	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ddx10	0.0117041845713558	-0.0168688046042473	0.0285729891756032	Q4: mC up/hmC dn	-0.165004872427392	0.464082101763867	555.299276727616	0	0	0	-0.193413	0.543441	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
