gene	mecp2_mean_fold	mecp2_nearest_fdr	gb_log2fc	mc_diff	hmc_diff	chromatin_state
Anapc4	0.00589613303535074	0.978889187028888	0.044383	0.0150455142696689	-0.0222818450077464	Active_Promoter
Bax	0.00584556172093737	0.98165303224225	0.105883	0.0392485172482944	-0.0282740404740705	Other
Angel1	0.00584067523974237	0.773696986722998	0.867602	0.0601709510046449	-0.0027483872774007	Other
Hdac11	0.00583100434056002	0.993922967469158	0.315618	0.0377121868752452	-0.00344670215396289	Active_Promoter
Arsb	0.00582255089041557	0.983877473000466	0.311481	0.031486430652949	-0.0288635985334311	Active_Promoter
Cdc40	0.00581317928979393	0.993203509691873	0.684257	0.0831193310898309	-0.0414399093481019	Active_Promoter
Slc16a13	0.00579908695513585	0.945377043721386	0.36478	0.142245862144334	0.0105813410060958	Active_Promoter
Gabpa	0.00579425131772092	0.547524790702971	0.025228	0.0144836517979424	-0.0171078373799738	Active_Promoter
Acvr1	0.00578557037459253	0.918797440594293	0.265645	0.057090995184904	-0.0444967586379901	Active_Promoter
Galnt18	0.00578522789930308	0.575853329944507	0.09524	0.0153573756643389	-0.0194087505936227	Active_Promoter
Rabl3	0.00576262798182321	0.982935860537795	0.479494	0.0374360715907455	-0.0274448602138228	Other
Spast	0.00567187775154906	0.985527804556589	0.011368	0.0144513065509564	-0.0167370575532882	Active_Promoter
Serinc5	0.00565324191197202	0.8629253989747	0.030179	0.0189528608587041	-0.0198762830269785	Active_Promoter
Hikeshi	0.00563548892414054	0.984047116833695	0.691285	0.0326348291749312	-0.017527303758981	Active_Promoter
Cdc26	0.00563518102246931	0.984166616345792	0.028665	0.030400199556777	-0.0310673280492851	Active_Promoter
Rasl11a	0.00559110392522599	0.858426881862731	0.313332	-0.0386456380790733	0.00276088512160635	Other
Ndufv1	0.00555377316512999	0.968249637839634	0.064466	0.0400575105381537	-0.0232946897061434	Other
Marchf9	0.00550489129452635	0.985232862433459	0.420552	0.0324802569009727	-0.0331914004361095	Other
Mapk6	0.00549794359604952	0.767505402150082	0.017493	0.0332071565451586	-0.0264226392616001	Active_Promoter
Dlg4	0.00546620985058524	0.983788453874501	0.02128	0.0283665695739239	-0.029308177610586	Active_Promoter
Rnf150	0.00546137665770608	0.575855081482523	0.072344	-0.00715628961378523	-0.00387615121992582	Active_Promoter
Mb21d2	0.00544737128895154	0.786536343661462	0.198571	0.033342890342642	-0.0427876421783797	Active_Promoter
Ly6g6f	0.00544005471101713	0.984162051661222	0.721261	0.114474734507642	-0.0337052876556834	Other
Scoc	0.00532437115137139	0.590726183534415	0.486567	0.0161083041352423	-0.0125553294245898	Other
Nemp1	0.00514456733836941	0.982413953956047	0.502723	0.0284863262396905	-0.0200912399118923	Active_Promoter
Snrpd1	0.00512963566405013	0.985527804556589	0.238034	0.0264151468181397	-0.0309593482872073	Active_Promoter
Wwp1	0.00505587220695965	0.945568368914608	0.128878	0.0181683618518276	-0.022622283743539	Active_Promoter
Zdhhc16	0.00502665225398215	0.873892436128271	0.191068	0.0335692740777784	-0.0316915777873952	Active_Promoter
Tox2	0.00497041279346791	0.964249730090444	0.227094	-0.00880273350961513	0.0208830369786724	Repressed_Promoter
Gtpbp6	0.0049561846583395	0.975084026013076	0.041351	0.020936171160063	-0.0164868105825563	Active_Promoter
Mphosph8	0.00494816823531785	0.968249637839634	0.049515	0.0359624133263368	-0.0412477220852907	Active_Promoter
Fbl	0.0049328199690917	0.974331254262126	0.375563	0.0181824883914201	-0.0207818017206767	Other
Med21	0.00491083525654621	0.979475525373902	0.634021	0.0256416350486488	-0.03266712129522	Active_Promoter
Ak3	0.00486836133394065	0.968742276838036	0.293888	0.0252469884765767	-0.0316987231455109	Active_Promoter
Mrpl39	0.00475968176017351	0.955485059573727	0.298604	0.0114695506069291	-0.0122750774917061	Active_Promoter
Atp2c1	0.00475259595212186	0.500512207588161	0.10189	0.0143687879383985	-0.020116997566035	Active_Promoter
Asah2	0.00474574677388271	0.918576694963459	0.124644	-0.00929111535799898	0.00301294110049846	Repressed_Promoter
Psg16	0.00472769733540519	0.961814297456389	0.272041	0.0105907568009966	-0.0188929032036217	Other
Chga	0.0047179055341706	0.622597625816589	0.169273	0.0315351401537467	-0.0272015784600857	Other
Zscan22	0.00468464971380226	0.997690185571173	0.080968	0.0400355673715671	-0.0271975911807918	Other
Pheta1	0.00466453615156968	0.93626731393274	0.028809	0.0236115330222675	0.0011084943604166	Other
Plekha7	0.00464814459767026	0.801414804075625	0.147912	-0.0142740992355656	0.0070970287798474	Repressed_Promoter
Tor1a	0.0046040814434405	0.971257116853636	0.081542	0.0380337029104365	-0.0306089633492953	Active_Promoter
Oc90	0.00459021556923748	0.882085683781417	0.24792	-0.0114971724043209	-0.000482357492613217	Other
Shq1	0.00454674638596536	0.943787046832545	0.427663	-0.0206926001493679	0.00189514604963906	Repressed_Promoter
Slc39a10	0.00451209531734263	0.893625817423197	0.177363	0.0180583907858765	-0.020796418732442	Active_Promoter
Umad1	0.00446774989011895	0.886186016670984	0.409784	0.0290771053080121	-0.0284105549361537	Active_Promoter
Blzf1	0.00442445175920397	0.983650471120837	0.437666	0.0242611659098959	-0.0146194799783103	Active_Promoter
Nenf	0.00439256461677487	0.840362678466725	0.579588	0.0376676297497259	-0.023897062458392	Other
Pigh	0.00438054871127921	0.995339373527027	0.536439	0.0507623844070357	-0.0262051495909282	Other
Sec23b	0.00437997783760213	0.880717620573557	0.068767	0.0219577125522183	-0.0201552760802996	Active_Promoter
Tbc1d5	0.00437553076836829	1	0.137745	0.00401743886335126	-0.00712207667588677	Active_Promoter
Hdac7	0.00427484681829534	0.92286943881052	0.433757	0.0303002768998345	-0.0151206012848743	Active_Promoter
Mrps30	0.00426818295088565	0.955041289839279	0.320938	0.0330050113213327	-0.0248161593748565	Other
Vamp1	0.00415797458264275	0.952294945858607	0.240018	0.0194201470795321	-0.0171435829551575	Active_Promoter
Ccdc86	0.00415692245492572	1	0.504622	-0.0270582066303333	0.00496363948063161	Other
Fam98c	0.00413642761373989	0.985317983542754	0.048772	0.038325859204427	-0.0170029621875174	Other
Dscam	0.00407597148000224	0.715033762292939	0.25221	-0.0191079207602829	0.0199103910551309	Other
Desi1	0.00407535577909241	0.984162051661222	0.006641	0.0203401634494089	-0.0155120959061218	Active_Promoter
Prss51	0.00405247964415085	1	0.853691	0.0557028734390339	-0.0172271678547297	Other
Tecpr2	0.00401393486232928	0.805618770352144	0.083001	0.0168347121021133	-0.0142588052528634	Other
Rtn1	0.00397942171795431	1	0.381698	0.0585121347368054	-0.0456766526615175	Active_Promoter
Prdm10	0.00397469110751417	0.817808087296298	0.530406	0.0653366731902114	-0.0263977304773597	Active_Promoter
Dixdc1	0.00387371982662638	0.92133698626839	0.247217	0.0548858417115964	-0.0423355151552721	Active_Promoter
Fam162a	0.00383408552232395	0.94712981303385	0.416663	0.0269330338248492	-0.0239086538714382	Active_Promoter
Ung	0.00374990297413511	0.971940326410314	0.035787	-0.0252582800496369	0.0114735324882401	Other
Fars2	0.00373982198571642	0.950222110525549	0.273127	0.0128025422874154	-0.0132274463887813	Other
Nudt22	0.00373883633197605	0.922945703663606	1.104953	0.0629144911823388	0.027271823528148	Other
Pex13	0.003653638794252	0.989776589502685	0.186964	0.0261873815447234	-0.0279837899027049	Active_Promoter
Psma6	0.00358864331176995	0.75438217960682	0.678737	0.0135035380997837	-0.014945514138465	Active_Promoter
Acot4	0.00357578198552309	0.998293393281713	0.200429	0.0389051312960937	-0.0390840145379993	Other
Zfp341	0.0035681914316896	0.809392766515628	0.164534	0.0351455235889506	-0.0279649396537109	Other
Cecr2	0.00356205299906212	0.945311990079883	0.037557	-0.0205989844448009	0.0159601715439235	Active_Promoter
Fam53b	0.00347827477776735	0.74921328037921	0.143908	0.0936341435873756	-0.00922233777802906	Active_Promoter
Mei1	0.00344985432357395	0.917654510524998	0.110703	-0.00904659430143417	0.000929651756702954	Repressed_Promoter
Krba1	0.00343732606045955	0.860367383874705	0.214014	0.0636278036877589	-0.0304000427237166	Active_Promoter
Zfp330	0.00342850025001808	0.906163216034473	0.038586	0.0310702142335595	-0.0310931307952107	Active_Promoter
Vegfb	0.00338836403401808	0.988744789533428	0.086435	0.04509820963302	-0.0230526536762153	Other
Tmem237	0.00336533896751967	0.796029971458178	0.195079	0.0116529527121212	-0.00852966628565881	Active_Promoter
P2rx1	0.00332982804481786	0.966574095248687	0.388928	0.0244589373870185	-0.00886834018679111	Other
Arl3	0.00316269793523349	0.994811430405402	0.075509	0.066587650498773	-0.0457528658044316	Active_Promoter
Nme1	0.00316070659560002	0.98165303224225	0.179121	0.0208535596472871	-0.0238294535676533	Other
Cryge	0.00314644835864527	1	0.526528	-0.0375607817338159	0.0204959365836392	Other
Itgb1	0.00313559389283957	0.79183531874069	0.089191	0.0320557422612924	-0.0340134082704132	Active_Promoter
AW209491	0.00311920915554018	0.967094196339395	0.152897	0.0464293477756454	-0.029398504753301	Active_Promoter
Cct8	0.0030831066088403	0.824300940981552	0.053823	0.0243595170461061	-0.0281969087025937	Active_Promoter
Nsg1	0.00308110147580231	0.913887302402376	0.255132	0.0155076835853149	-0.017463030462005	Active_Promoter
Gba2	0.00306800229464107	0.966200903843006	0.091443	0.0552238710991566	-0.0218765378161439	Active_Promoter
Radil	0.00305567063506893	0.92836950897823	0.153826	0.0305751495603573	-0.016707256929564	Other
Camkk1	0.00298777948953437	0.939060515884438	0.18777	0.0595379974861678	-0.0208121990083925	Other
Zfp24	0.00297463122947676	0.996961137391728	0.189933	0.0452766023660581	-0.0448551086124384	Active_Promoter
Prkacb	0.00297222292774483	0.753220999049195	0.085865	0.0292136877469112	-0.0243473899788025	Active_Promoter
Hilpda	0.0029681230754198	0.606509925890895	0.787342	0.054573761440331	-0.0164513110503682	Other
Zfp784	0.00296525125113468	0.926802521264686	0.15067	0.0319155188548014	-0.0313583123091874	Other
Cyp1b1	0.00296228379492802	0.923239255130403	0.124085	-0.0368438863792391	0.0188103269899986	Repressed_Promoter
Rhbdf1	0.0029483878337278	0.93823289909892	0.329178	0.0257061445818916	-0.0294580541154277	Active_Promoter
Sapcd2	0.00290702458726854	0.951573681277725	0.296054	-0.0357967983414351	-0.00297231158505128	Other
Krt87	0.00289002481199155	1	0.050011	-0.0213309531153827	0.0216139981483183	Repressed_Promoter
Cplx4	0.0028313018635081	0.669632749642836	0.120614	-0.0241086765604052	0.00747371901306249	Repressed_Promoter
Armh1	0.00281744898005454	0.990295945910069	0.087184	-0.0156602608189296	0.00816942242960061	Other
Krt77	0.00275437477335123	0.931480853543566	0.004653	-0.0223082438146359	0.0182844588846154	Repressed_Promoter
Celf4	0.00272716744509251	0.890402610720044	0.213548	0.00569343124302657	-0.0105893076406534	Active_Promoter
Nt5c2	0.00270664746103498	0.622702726524313	0.076677	0.0255277692706712	-0.0233447565516797	Active_Promoter
Cd5	0.00269831162015962	0.949698253584371	0.70647	0.0359777769528584	0.00245325875720567	Other
Csf2	0.00268318273516222	0.968041767802115	0.016594	-0.0415370209040463	0.0337337477154742	Other
Hspa13	0.00264161854346028	0.813908960125872	0.540475	0.029242503609847	-0.0137936735017979	Active_Promoter
Efnb2	0.00260505849137624	0.871947822773537	0.214843	-0.0102582813272604	0.000486785611279184	Repressed_Promoter
Nudt18	0.00259348542675564	0.965566576400804	0.281132	0.0485118370881475	-0.0447708823779183	Active_Promoter
2310030G06Rik	0.00246369824406546	0.993423713101553	0.729201	0.0449615361913029	-0.0365475354623588	Other
Srsf12	0.00244607825769599	0.990661532577023	0.434123	0.0371170314406044	-0.0353238666582657	Other
Prpf6	0.00244398473326313	0.992233678667039	0.039404	0.0244420986119169	-0.0374284979319026	Active_Promoter
Psmc3ip	0.00244349532668916	0.992648256029289	0.210034	0.0464881324609501	-0.01875019142496	Other
Gpatch2	0.00236169956718359	0.864028846731741	0.107901	0.00401136448990824	-0.00757528783239025	Active_Promoter
Ppm1a	0.00226429222701663	0.988895722660354	0.245258	0.0282219609839662	-0.0278304715629021	Active_Promoter
Slc35b1	0.00225390790820185	0.805477525417963	0.351821	0.0725126682575362	-0.0359424415638601	Other
Nemp2	0.00223510385133931	0.98165303224225	0.309422	0.0470036221437007	-0.0420191796693619	Active_Promoter
Slc6a15	0.00221371434527273	0.946167273845792	0.314708	0.0399613713962557	-0.0423593635050619	Active_Promoter
Pcdhgb7	0.00221002430292672	0.965186899125886	0.061918	0.027089813418683	-0.0301442831855309	Active_Promoter
Tpm3	0.0021977420236671	0.954422136623442	0.172511	0.0153423369715598	-0.0200735510162957	Active_Promoter
Mansc1	0.00213665543857542	0.893983980683168	0.580425	0.0200244663735586	-0.0146663867018596	Other
Ucma	0.00213288798210768	0.803532458998818	0.148554	-0.0169534174170471	0.001642010015032	Other
Gar1	0.00212883776271977	0.992739411513539	0.673917	0.0407098049778453	-0.0186902075622638	Active_Promoter
Depdc1b	0.00211571020428556	0.695594282281443	0.04299	-0.0106348492057016	0.00521730798616957	Other
Dguok	0.0021124128866984	0.865360151508197	0.056015	0.0546841550954621	-0.0323519941656665	Other
Rcbtb2	0.00203534111321891	0.83785123881207	0.522479	0.0217420577248442	-0.0153777960145558	Other
Numb	0.00196118041875719	0.746037209208434	0.088313	0.057471857169159	-0.0468049930504447	Active_Promoter
Slc16a14	0.00195352947415672	0.9943420785761	0.083429	0.0106536625455328	-0.0292749139460418	Active_Promoter
Cttnbp2nl	0.00195117656704394	0.992431086818133	0.060312	0.0125619160350826	-0.0193295831257305	Active_Promoter
Pitrm1	0.00193891743636954	0.635270325019245	0.060576	0.0121730854833085	-0.0158666033391934	Active_Promoter
Smpdl3a	0.00193757619681125	0.974735586377952	0.395459	-0.0147792581005749	-0.0092749968423957	Other
Slc1a3	0.00192686477154692	0.617145633771088	0.095241	-0.0243188866592449	0.000580615861164147	Bivalent_Promoter
Shprh	0.0019176692972747	0.834408919161228	0.042857	0.040462177731191	-0.039492288893416	Active_Promoter
Tmem185a	0.00190216233983823	0.77026656076293	0.032684	0.0306196205513106	-0.0295073743945866	Active_Promoter
Pcdha3	0.00189708919447935	1	0.182162	0.00554839774454208	-0.00505370425981423	Active_Promoter
Lyrm2	0.00188899802490955	0.972662098128561	0.672076	0.0320855222342821	-0.0180727095867912	Active_Promoter
Plxnb2	0.00188004561685579	0.690082101240076	0.096498	0.0469033614593526	-0.0245374817879548	Active_Promoter
Tiparp	0.00183584109622965	0.784095073235859	0.533237	0.0806354470913677	-0.0681582125747652	Active_Promoter
Fhod3	0.00183324436114896	0.86692827654938	0.252468	-0.00955379832791936	0.0112054539044289	Bivalent_Promoter
Hint1	0.00179189474112041	0.994755522386199	0.199695	0.060205286952891	-0.0223148628640962	Other
Rnaseh2b	0.00178891812387895	0.600060020245891	0.531087	0.0161979179676648	-0.00749793625132657	Other
Agt	0.00176684036606602	0.902875974508994	0.177479	0.0358045514071299	-0.0175243573889819	Other
Atl1	0.00169878244638286	0.812821846903478	0.044531	0.0379362287665294	-0.034949975010729	Active_Promoter
Sowahc	0.0016416099685908	0.86694793898212	0.922086	0.0495824125469799	-0.0225986497446636	Active_Promoter
D2hgdh	0.00162654783795256	0.889197745527503	0.190912	0.0245316637738137	-0.0175142167018047	Other
Ginm1	0.0015610615091533	0.85016264268869	0.518863	0.0234692314304731	-0.0176354998575349	Active_Promoter
Fchsd1	0.00153810824521373	0.917154094459134	0.487302	0.0345572889863585	-0.0319117042609258	Other
Plac1	0.00149485193144855	1	0.024162	-0.00713466594138723	0.00704472499883092	Repressed_Promoter
Itpr1	0.00148777039776729	0.861699425622348	0.338983	0.00495731598928217	-0.0082054738491207	Active_Promoter
Zdhhc1	0.00143359874045147	0.927603563521073	0.302646	0.0269763019003788	-0.0183799491249212	Other
Dlgap5	0.00136097130961073	0.921345380091709	0.209274	-0.00658902742105372	7.06348207970484e-05	Other
Ubald1	0.00135787002328533	0.668113668580061	0.126545	0.0243936920001491	-0.00807188350599677	Active_Promoter
Plcxd2	0.00133843947715148	0.838741143442626	0.510222	0.0748294936939558	-0.0576346826055423	Active_Promoter
Atf3	0.00132776907858741	0.946799838584978	0.138451	-0.0150653257677216	-0.000668648672167052	Bivalent_Promoter
Pold2	0.00130267317964156	0.942879166307094	0.320973	0.0257242988673306	-0.00649590900926918	Other
Bicd1	0.00128718341431404	0.970806963047514	0.095113	0.0210116819419124	-0.0248157509772328	Active_Promoter
Cnot2	0.00127046291253455	0.688182458980041	0.087112	0.0500760422005262	-0.0374689564395038	Active_Promoter
Zfp367	0.00125782819691625	0.996489308997918	0.293985	0.0164706206773387	-0.00631206049745406	Active_Promoter
Pcdhga4	0.00120086283269127	0.996869274763314	0.024806	0.017682995880143	-0.0182925507949074	Active_Promoter
Nt5dc1	0.00119605656012175	0.917154094459134	0.343142	0.00994220834844528	-0.00947545661968435	Active_Promoter
Sfrp4	0.00117963099268395	0.820459965773141	0.72038	0.0346036529467747	-0.0211164140739749	Other
Sox11	0.00114715972788697	0.526871564414465	0.389219	-0.0486170894765489	-0.00156718164363415	Repressed_Promoter
Mcfd2	0.00114466592385583	0.884529185709336	0.218919	0.029134760113706	-0.0202724974927792	Other
Sgpp1	0.00113230080143007	0.714279241022819	0.223972	0.0498310498337572	-0.03133568227131	Active_Promoter
Stambp	0.00108367066775281	0.995301403868097	0.183467	0.0371684731388237	-0.0275415890087541	Other
Chpf2	0.00104651528793668	0.872649982871732	0.146909	-0.0422997554580307	-0.00399465417527528	Active_Promoter
Zkscan6	0.00104651452678544	0.946195894799469	0.232236	0.0432729129395051	-0.0280882030715171	Other
Skil	0.00103870837530503	1	0.157364	0.0175159847802187	-0.0190368627192773	Active_Promoter
Pfn1	0.00103052102473689	0.997677404756085	0.007995	0.053880716892607	-0.0396437959384275	Other
Suco	0.0010283921853913	0.915682038922529	0.087475	0.034485478514923	-0.0289227065689714	Active_Promoter
Syt9	0.00102191182884945	0.998293393281713	0.396983	0.0630426227206178	-0.0315932070668333	Active_Promoter
Gon7	0.00100834639035172	0.996961137391728	0.575018	0.0660629414345027	-0.0216504400552253	Active_Promoter
